"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.588455083E1,-2.724334717E-2,4.191284180E-3,9.783505096E0
1.589459783E1,-2.095642090E-2,5.987548828E-3,9.775421906E0
1.590464483E1,-2.529739380E-2,2.245330811E-3,9.768835602E0
1.591469183E1,-2.993774414E-2,5.089416504E-3,9.776170349E0
1.592473983E1,-2.829116821E-2,4.191284180E-3,9.774224396E0
1.593478683E1,-2.814147949E-2,5.987548828E-3,9.781858521E0
1.594483383E1,-2.020797729E-2,2.844085693E-3,9.771979065E0
1.595488083E1,-3.233276367E-2,8.532257080E-3,9.769284668E0
1.596492883E1,-2.933898926E-2,-1.646575928E-3,9.777367859E0
1.597497583E1,-2.918930054E-2,6.735992432E-3,9.772278442E0
1.598502283E1,-1.586700439E-2,6.286926270E-3,9.773775330E0
1.599507083E1,-2.155517578E-2,2.844085693E-3,9.775272217E0
1.600511783E1,-3.068618774E-2,1.496887207E-4,9.774374084E0
1.601516483E1,-2.754272461E-2,3.293151855E-3,9.768386536E0
1.602521183E1,-2.874023438E-2,6.137237549E-3,9.773026886E0
1.603525983E1,-2.080673218E-2,1.017883301E-2,9.786498871E0
1.604530683E1,-2.679428101E-2,-1.347198486E-3,9.784403229E0
1.605535383E1,-2.978805542E-2,-2.395019531E-3,9.769434357E0
1.606540083E1,-2.050735474E-2,3.742218018E-3,9.773176575E0
1.607544883E1,-3.008743286E-2,6.885681152E-3,9.775272217E0
1.608549583E1,-3.293151855E-2,3.592529297E-3,9.770931244E0
1.609554283E1,-3.293151855E-2,5.837860107E-3,9.772727509E0
1.610558983E1,-2.424957275E-2,1.945953369E-3,9.777367859E0
1.611563783E1,-2.125579834E-2,3.592529297E-3,9.778864746E0
1.612568483E1,-2.634521484E-2,1.317260742E-2,9.778864746E0
1.613573183E1,-2.769241333E-2,8.981323242E-4,9.768386536E0
1.614577883E1,-2.874023438E-2,5.538482666E-3,9.770482178E0
1.615582683E1,-2.290237427E-2,6.586303711E-3,9.772428131E0
1.616587383E1,-2.559677124E-2,5.538482666E-3,9.772428131E0
1.617592083E1,-2.140548706E-2,1.242416382E-2,9.773326263E0
1.618596883E1,-2.948867798E-2,1.197509766E-2,9.785750427E0
1.619601583E1,-3.442840576E-2,3.442840576E-3,9.772128754E0
1.620606283E1,-3.906875610E-2,2.694396973E-3,9.772727509E0
1.621610983E1,-2.814147949E-2,7.035369873E-3,9.776769104E0
1.622615783E1,-2.305206299E-2,9.430389404E-3,9.782008209E0
1.623620483E1,-3.098556519E-2,8.232879639E-3,9.784103851E0
1.624625183E1,-3.667373657E-2,-2.395019531E-3,9.779014435E0
1.625629883E1,-2.724334717E-2,5.239105225E-3,9.775870972E0
1.626634721E1,-2.424957275E-2,3.293151855E-3,9.772278442E0
1.627639421E1,-3.158432007E-2,3.891906738E-3,9.784103851E0
1.628644121E1,-3.442840576E-2,7.634124756E-3,9.776320038E0
1.629648821E1,-2.245330811E-2,3.592529297E-3,9.773775330E0
1.630653621E1,-2.320175171E-2,-2.544708252E-3,9.782606964E0
1.631658321E1,-2.589614868E-2,2.395019531E-3,9.774972839E0
1.632663021E1,-2.903961182E-2,8.981323242E-4,9.770482178E0
1.633667821E1,-2.769241333E-2,-0.000000000E0,9.774374084E0
1.634672521E1,-3.248245239E-2,-1.496887207E-4,9.776020660E0
1.635677221E1,-2.784210205E-2,6.586303711E-3,9.779164124E0
1.636681921E1,-1.990859985E-2,7.933502197E-3,9.779762878E0
1.637686721E1,-3.442840576E-2,1.152603149E-2,9.783654785E0
1.638691421E1,-3.966751099E-2,1.646575928E-3,9.770482178E0
1.639696121E1,-2.559677124E-2,3.293151855E-3,9.776918793E0
1.640700821E1,-2.200424194E-2,6.586303711E-3,9.790839844E0
1.641705621E1,-2.320175171E-2,4.790039062E-3,9.772577820E0
1.642710321E1,-3.772155762E-2,-1.646575928E-3,9.779164124E0
1.643715021E1,-3.757186890E-2,-4.191284180E-3,9.774823151E0
1.644719721E1,-2.200424194E-2,8.831634521E-3,9.782008209E0
1.645724521E1,-1.916015625E-2,9.430389404E-3,9.785451050E0
1.646729221E1,-2.619552612E-2,6.586303711E-3,9.783654785E0
1.647733921E1,-3.727249146E-2,-1.047821045E-3,9.781110077E0
1.648738621E1,-3.008743286E-2,6.735992432E-3,9.784403229E0
1.649743421E1,-2.260299683E-2,1.496887207E-4,9.780361633E0
1.650748121E1,-2.305206299E-2,6.735992432E-3,9.778715057E0
1.651752821E1,-3.083587646E-2,1.047821045E-3,9.772278442E0
1.652757521E1,-2.395019531E-2,-1.047821045E-3,9.774523773E0
1.653762321E1,-3.547622681E-2,-2.245330811E-3,9.778864746E0
1.654767021E1,-2.799179077E-2,7.035369873E-3,9.777816925E0
1.655771721E1,-2.724334717E-2,6.137237549E-3,9.774523773E0
1.656776521E1,-3.487747192E-2,-6.885681152E-3,9.772877197E0
1.657781221E1,-3.188369751E-2,8.981323242E-4,9.775571594E0
1.658785921E1,-2.559677124E-2,1.332229614E-2,9.780810699E0
1.659790621E1,-3.487747192E-2,1.017883301E-2,9.761051788E0
1.660795421E1,-2.275268555E-2,2.694396973E-3,9.780211945E0
1.661800121E1,-2.754272461E-2,-5.089416504E-3,9.770182800E0
1.662804821E1,-3.248245239E-2,4.490661621E-3,9.771380310E0
1.663809521E1,-2.859054565E-2,5.538482666E-3,9.772128754E0
1.664814321E1,-2.679428101E-2,7.185058594E-3,9.774074707E0
1.665819021E1,-3.233276367E-2,-0.000000000E0,9.778715057E0
1.666823721E1,-2.559677124E-2,2.844085693E-3,9.780661011E0
1.667828421E1,-2.888992310E-2,5.388793945E-3,9.780211945E0
1.668833221E1,-2.395019531E-2,1.796264648E-3,9.774972839E0
1.669837921E1,-2.769241333E-2,-2.844085693E-3,9.777218170E0
1.670842621E1,-1.586700439E-2,1.197509766E-3,9.782606964E0
1.671847321E1,-2.739303589E-2,1.945953369E-3,9.776918793E0
1.672852121E1,-2.305206299E-2,5.837860107E-3,9.772727509E0
1.673856821E1,-2.335144043E-2,3.442840576E-3,9.779613190E0
1.674861521E1,-3.053649902E-2,1.287322998E-2,9.780511322E0
1.675866321E1,-3.652404785E-2,4.490661621E-3,9.776469727E0
1.676871021E1,-3.382965088E-2,4.490661621E-4,9.766739960E0
1.677875721E1,-3.038681030E-2,1.347198486E-3,9.780361633E0
1.678880421E1,-2.395019531E-2,1.002914429E-2,9.770482178E0
1.679885221E1,-2.679428101E-2,-4.191284180E-3,9.775421906E0
1.680889921E1,-3.323089600E-2,2.844085693E-3,9.776769104E0
1.681894621E1,-2.679428101E-2,1.317260742E-2,9.779463501E0
1.682899321E1,-2.395019531E-2,1.032852173E-2,9.778116302E0
1.683904121E1,-2.454895020E-2,-2.245330811E-3,9.778715057E0
1.684908821E1,-3.233276367E-2,2.844085693E-3,9.771679688E0
1.685913521E1,-2.574645996E-2,9.280700684E-3,9.778265991E0
1.686918221E1,-2.409988403E-2,1.347198486E-3,9.783355408E0
1.687923021E1,-2.529739380E-2,4.640350342E-3,9.785151672E0
1.688927721E1,-2.918930054E-2,9.430389404E-3,9.782008209E0
1.689932421E1,-2.604583740E-2,-5.987548828E-4,9.780211945E0
1.690937221E1,-2.888992310E-2,7.035369873E-3,9.775272217E0
1.691941921E1,-2.559677124E-2,5.837860107E-3,9.775421906E0
1.692946621E1,-3.158432007E-2,4.041595459E-3,9.764644318E0
1.693951321E1,-3.502716064E-2,3.143463135E-3,9.777367859E0
1.694956121E1,-2.484832764E-2,6.137237549E-3,9.778116302E0
1.695960821E1,-2.874023438E-2,9.580078125E-3,9.780810699E0
1.696965521E1,-2.350112915E-2,7.933502197E-3,9.777517548E0
1.697970221E1,-3.517684937E-2,-7.484436035E-4,9.776020660E0
1.698975021E1,-3.427871704E-2,2.395019531E-3,9.781858521E0
1.699979721E1,-2.874023438E-2,3.592529297E-3,9.784702606E0
1.700984421E1,-1.990859985E-2,-1.496887207E-3,9.780062256E0
1.701989121E1,-2.694396973E-2,2.095642090E-3,9.771380310E0
1.702993921E1,-2.484832764E-2,-4.340972900E-3,9.775721283E0
1.703998621E1,-2.754272461E-2,-5.987548828E-4,9.780062256E0
1.705003321E1,-2.350112915E-2,6.586303711E-3,9.774673462E0
1.706008021E1,-3.083587646E-2,1.167572021E-2,9.773026886E0
1.707012821E1,-3.098556519E-2,2.993774414E-3,9.782008209E0
1.708017521E1,-2.634521484E-2,4.340972900E-3,9.771979065E0
1.709022221E1,-2.829116821E-2,1.422042847E-2,9.767787781E0
1.710027021E1,-2.888992310E-2,8.532257080E-3,9.781409454E0
1.711031721E1,-2.769241333E-2,-0.000000000E0,9.779164124E0
1.712036421E1,-2.634521484E-2,2.245330811E-3,9.780211945E0
1.713041121E1,-2.005828857E-2,6.286926270E-3,9.781409454E0
1.714045921E1,-3.248245239E-2,7.484436035E-4,9.768835602E0
1.715050621E1,-2.829116821E-2,5.089416504E-3,9.764943695E0
1.716055321E1,-2.679428101E-2,8.831634521E-3,9.777816925E0
1.717060021E1,-3.308120728E-2,6.137237549E-3,9.772428131E0
1.718064821E1,-2.350112915E-2,7.634124756E-3,9.774074707E0
1.719069521E1,-2.484832764E-2,1.182540894E-2,9.770033112E0
1.720074221E1,-2.619552612E-2,1.077758789E-2,9.773026886E0
1.721078921E1,-2.769241333E-2,5.987548828E-4,9.768236847E0
1.722083721E1,-2.484832764E-2,3.742218018E-3,9.774523773E0
1.723088421E1,-1.990859985E-2,1.496887207E-4,9.777816925E0
1.724093121E1,-2.769241333E-2,4.041595459E-3,9.776619415E0
1.725097921E1,-2.275268555E-2,1.107696533E-2,9.771529999E0
1.726102621E1,-3.742218018E-2,-4.490661621E-4,9.783056030E0
1.727107358E1,-3.367996216E-2,-1.197509766E-3,9.772128754E0
1.728112058E1,-2.589614868E-2,-4.490661621E-3,9.769733734E0
1.729116858E1,-2.080673218E-2,8.981323242E-4,9.777517548E0
1.730121558E1,-3.098556519E-2,8.981323242E-3,9.773026886E0
1.731126258E1,-3.248245239E-2,2.694396973E-3,9.775870972E0
1.732130958E1,-2.499801636E-2,5.089416504E-3,9.778415680E0
1.733135758E1,-3.068618774E-2,-3.442840576E-3,9.780062256E0
1.734140458E1,-2.559677124E-2,-1.047821045E-3,9.783505096E0
1.735145158E1,-2.185455322E-2,6.735992432E-3,9.773625641E0
1.736149858E1,-3.098556519E-2,2.095642090E-3,9.771679688E0
1.737154658E1,-2.814147949E-2,6.436614990E-3,9.778715057E0
1.738159358E1,-2.769241333E-2,1.646575928E-3,9.777816925E0
1.739164058E1,-2.380050659E-2,4.640350342E-3,9.777517548E0
1.740168758E1,-2.365081787E-2,1.107696533E-2,9.776619415E0
1.741173558E1,-2.814147949E-2,1.002914429E-2,9.779762878E0
1.742178258E1,-2.155517578E-2,4.640350342E-3,9.781708832E0
1.743182958E1,-2.499801636E-2,3.442840576E-3,9.777367859E0
1.744187658E1,-2.948867798E-2,4.790039062E-3,9.775571594E0
1.745192458E1,-2.634521484E-2,3.293151855E-3,9.775870972E0
1.746197158E1,-2.948867798E-2,4.041595459E-3,9.780211945E0
1.747201858E1,-2.888992310E-2,1.077758789E-2,9.773925018E0
1.748206658E1,-2.619552612E-2,7.783813477E-3,9.786349182E0
1.749211358E1,-2.559677124E-2,-1.796264648E-3,9.775272217E0
1.750216058E1,-3.038681030E-2,-3.143463135E-3,9.780960388E0
1.751220758E1,-2.439926147E-2,3.742218018E-3,9.781259766E0
1.752225558E1,-3.353027344E-2,8.532257080E-3,9.780211945E0
1.753230258E1,-3.308120728E-2,5.987548828E-3,9.775721283E0
1.754234958E1,-2.305206299E-2,5.089416504E-3,9.770631866E0
1.755239658E1,-2.125579834E-2,4.939727783E-3,9.770482178E0
1.756244458E1,-3.817062378E-2,1.077758789E-2,9.776918793E0
1.757249158E1,-2.739303589E-2,4.191284180E-3,9.777367859E0
1.758253858E1,-3.158432007E-2,3.143463135E-3,9.769883423E0
1.759258558E1,-2.948867798E-2,5.538482666E-3,9.771979065E0
1.760263358E1,-3.412902832E-2,4.490661621E-3,9.774673462E0
1.761268058E1,-1.811233521E-2,-4.490661621E-4,9.779014435E0
1.762272758E1,-2.948867798E-2,1.152603149E-2,9.780810699E0
1.763277558E1,-3.158432007E-2,3.592529297E-3,9.784552917E0
1.764282258E1,-3.502716064E-2,-1.197509766E-3,9.776619415E0
1.765286958E1,-1.721420288E-2,4.490661621E-3,9.785600739E0
1.766291658E1,-2.365081787E-2,8.981323242E-3,9.786947937E0
1.767296458E1,-3.592529297E-2,-1.197509766E-3,9.787247314E0
1.768301158E1,-3.712280273E-2,6.436614990E-3,9.776320038E0
1.769305858E1,-3.308120728E-2,4.340972900E-3,9.776918793E0
1.770310558E1,-2.305206299E-2,7.933502197E-3,9.777667236E0
1.771315358E1,-2.619552612E-2,9.131011963E-3,9.779912567E0
1.772320058E1,-3.308120728E-2,1.047821045E-3,9.783654785E0
1.773324758E1,-2.844085693E-2,4.490661621E-3,9.776020660E0
1.774329458E1,-2.439926147E-2,4.490661621E-3,9.777218170E0
1.775334258E1,-2.769241333E-2,7.484436035E-4,9.771230621E0
1.776338958E1,-2.993774414E-2,5.987548828E-4,9.781858521E0
1.777343658E1,-3.038681030E-2,7.933502197E-3,9.776619415E0
1.778348358E1,-3.233276367E-2,7.634124756E-3,9.776918793E0
1.779353158E1,-2.679428101E-2,6.735992432E-3,9.778415680E0
1.780357858E1,-2.933898926E-2,4.490661621E-3,9.770781555E0
1.781362558E1,-2.185455322E-2,2.095642090E-3,9.777367859E0
1.782367258E1,-2.679428101E-2,6.735992432E-3,9.772577820E0
1.783372058E1,-3.532653809E-2,1.047821045E-3,9.780361633E0
1.784376758E1,-2.784210205E-2,1.496887207E-3,9.777367859E0
1.785381458E1,-3.323089600E-2,1.496887207E-4,9.771829376E0
1.786386258E1,-2.140548706E-2,7.634124756E-3,9.778715057E0
1.787390958E1,-1.796264648E-2,5.538482666E-3,9.777218170E0
1.788395658E1,-2.844085693E-2,4.490661621E-4,9.781858521E0
1.789400358E1,-2.918930054E-2,1.945953369E-3,9.777068481E0
1.790405158E1,-2.499801636E-2,-2.694396973E-3,9.783505096E0
1.791409858E1,-2.290237427E-2,1.197509766E-3,9.777517548E0
1.792414558E1,-2.634521484E-2,4.490661621E-4,9.766141205E0
1.793419258E1,-3.128494263E-2,2.993774414E-4,9.777816925E0
1.794424058E1,-3.412902832E-2,4.041595459E-3,9.786349182E0
1.795428758E1,-2.859054565E-2,7.484436035E-4,9.772128754E0
1.796433458E1,-2.260299683E-2,4.790039062E-3,9.766290894E0
1.797438158E1,-2.574645996E-2,2.395019531E-3,9.773026886E0
1.798442958E1,-2.409988403E-2,1.347198486E-3,9.773026886E0
1.799447658E1,-3.248245239E-2,2.993774414E-3,9.774823151E0
1.800452358E1,-2.185455322E-2,-7.484436035E-4,9.780361633E0
1.801457058E1,-2.829116821E-2,1.796264648E-3,9.776619415E0
1.802461858E1,-2.634521484E-2,1.092727661E-2,9.772577820E0
1.803466558E1,-2.005828857E-2,-0.000000000E0,9.779014435E0
1.804471258E1,-2.065704346E-2,4.490661621E-4,9.777517548E0
1.805476058E1,-2.290237427E-2,-1.646575928E-3,9.779463501E0
1.806480758E1,-2.050735474E-2,6.436614990E-3,9.772128754E0
1.807485458E1,-2.499801636E-2,5.089416504E-3,9.774523773E0
1.808490158E1,-2.365081787E-2,5.837860107E-3,9.777816925E0
1.809494958E1,-2.574645996E-2,3.742218018E-3,9.776020660E0
1.810499658E1,-2.365081787E-2,3.742218018E-3,9.770781555E0
1.811504358E1,-2.993774414E-2,3.742218018E-3,9.774224396E0
1.812509058E1,-3.248245239E-2,2.844085693E-3,9.776918793E0
1.813513858E1,-2.948867798E-2,1.047821045E-2,9.776469727E0
1.814518558E1,-2.110610962E-2,9.729766846E-3,9.778116302E0
1.815523258E1,-2.784210205E-2,4.041595459E-3,9.772278442E0
1.816527958E1,-2.424957275E-2,-3.891906738E-3,9.777068481E0
1.817532758E1,-2.769241333E-2,6.137237549E-3,9.782307587E0
1.818537458E1,-2.903961182E-2,8.382568359E-3,9.777367859E0
1.819542158E1,-2.799179077E-2,1.122665405E-2,9.774673462E0
1.820546958E1,-2.649490356E-2,3.143463135E-3,9.776619415E0
1.821551658E1,-3.442840576E-2,-2.544708252E-3,9.780211945E0
1.822556358E1,-2.604583740E-2,6.286926270E-3,9.773475952E0
1.823561058E1,-2.918930054E-2,7.484436035E-3,9.776918793E0
1.824565858E1,-2.829116821E-2,-4.041595459E-3,9.773925018E0
1.825570558E1,-2.215393066E-2,-1.945953369E-3,9.765692139E0
1.826575258E1,-2.874023438E-2,1.047821045E-2,9.776320038E0
1.827579871E1,-2.769241333E-2,8.382568359E-3,9.772278442E0
1.828584671E1,-3.727249146E-2,7.933502197E-3,9.774523773E0
1.829589371E1,-3.263214111E-2,4.490661621E-3,9.775870972E0
1.830594071E1,-2.634521484E-2,2.395019531E-3,9.779014435E0
1.831598771E1,-2.709365845E-2,1.945953369E-3,9.769584045E0
1.832603571E1,-2.963836670E-2,9.580078125E-3,9.776170349E0
1.833608271E1,-2.739303589E-2,6.735992432E-3,9.777218170E0
1.834612971E1,-2.724334717E-2,1.197509766E-3,9.768685913E0
1.835617671E1,-2.948867798E-2,2.544708252E-3,9.776469727E0
1.836622471E1,-2.275268555E-2,1.047821045E-2,9.778565369E0
1.837627171E1,-2.799179077E-2,4.191284180E-3,9.780960388E0
1.838631871E1,-2.963836670E-2,3.592529297E-3,9.782906342E0
1.839636571E1,-3.158432007E-2,4.790039062E-3,9.776769104E0
1.840641371E1,-3.338058472E-2,6.137237549E-3,9.771829376E0
1.841646071E1,-2.469863892E-2,1.197509766E-3,9.775870972E0
1.842650771E1,-2.544708252E-2,2.993774414E-3,9.772727509E0
1.843655571E1,-2.454895020E-2,-8.981323242E-4,9.778565369E0
1.844660271E1,-2.080673218E-2,1.796264648E-3,9.779313812E0
1.845664971E1,-2.275268555E-2,1.496887207E-3,9.779762878E0
1.846669671E1,-2.529739380E-2,3.592529297E-3,9.780810699E0
1.847674471E1,-2.769241333E-2,1.496887207E-3,9.772577820E0
1.848679171E1,-2.544708252E-2,-5.987548828E-4,9.763895874E0
1.849683871E1,-2.679428101E-2,-1.945953369E-3,9.782307587E0
1.850688571E1,-2.380050659E-2,9.280700684E-3,9.787097626E0
1.851693371E1,-2.050735474E-2,8.681945801E-3,9.782157898E0
1.852698071E1,-3.173400879E-2,1.137634277E-2,9.780511322E0
1.853702771E1,-3.263214111E-2,6.286926270E-3,9.774673462E0
1.854707471E1,-2.799179077E-2,3.442840576E-3,9.771080933E0
1.855712271E1,-2.275268555E-2,5.688171387E-3,9.780810699E0
1.856716971E1,-3.008743286E-2,4.340972900E-3,9.772128754E0
1.857721671E1,-3.532653809E-2,-1.796264648E-3,9.775272217E0
1.858726471E1,-2.739303589E-2,1.796264648E-3,9.774673462E0
1.859731171E1,-2.110610962E-2,-1.646575928E-3,9.771529999E0
1.860735871E1,-2.380050659E-2,-2.993774414E-4,9.781409454E0
1.861740571E1,-3.487747192E-2,4.939727783E-3,9.779463501E0
1.862745371E1,-2.439926147E-2,5.837860107E-3,9.770931244E0
1.863750071E1,-2.409988403E-2,-2.095642090E-3,9.773475952E0
1.864754771E1,-2.844085693E-2,3.442840576E-3,9.773326263E0
1.865759471E1,-2.424957275E-2,4.790039062E-3,9.776769104E0
1.866764271E1,-3.053649902E-2,5.987548828E-3,9.769883423E0
1.867768971E1,-3.038681030E-2,3.442840576E-3,9.778565369E0
1.868773671E1,-2.604583740E-2,8.981323242E-4,9.781110077E0
1.869778371E1,-2.859054565E-2,-1.047821045E-3,9.779912567E0
1.870783171E1,-2.978805542E-2,4.790039062E-3,9.772877197E0
1.871787871E1,-3.727249146E-2,2.544708252E-3,9.774673462E0
1.872792571E1,-2.544708252E-2,2.395019531E-3,9.778565369E0
1.873797271E1,-1.975891113E-2,6.436614990E-3,9.781409454E0
1.874802071E1,-2.140548706E-2,7.035369873E-3,9.780211945E0
1.875806771E1,-3.442840576E-2,4.790039062E-3,9.766590271E0
1.876811471E1,-3.323089600E-2,2.395019531E-3,9.771979065E0
1.877816171E1,-2.709365845E-2,6.735992432E-3,9.773625641E0
1.878820971E1,-2.694396973E-2,5.837860107E-3,9.780211945E0
1.879825671E1,-2.739303589E-2,6.137237549E-3,9.784702606E0
1.880830371E1,-2.769241333E-2,-8.981323242E-4,9.768685913E0
1.881835171E1,-2.619552612E-2,5.089416504E-3,9.767787781E0
1.882839871E1,-2.903961182E-2,2.694396973E-3,9.776170349E0
1.883844571E1,-2.529739380E-2,3.442840576E-3,9.774823151E0
1.884849271E1,-1.766326904E-2,4.490661621E-4,9.783954163E0
1.885854071E1,-2.829116821E-2,-5.987548828E-4,9.772727509E0
1.886858771E1,-3.008743286E-2,3.742218018E-3,9.778265991E0
1.887863471E1,-1.781295776E-2,7.484436035E-3,9.785750427E0
1.888868171E1,-1.302291870E-2,1.212478638E-2,9.777816925E0
1.889872971E1,-2.903961182E-2,-8.831634521E-3,9.777218170E0
1.890877671E1,-2.769241333E-2,-2.993774414E-4,9.769134979E0
1.891882371E1,-2.993774414E-2,3.592529297E-3,9.776619415E0
1.892887071E1,-2.829116821E-2,8.232879639E-3,9.777367859E0
1.893891871E1,-2.874023438E-2,8.232879639E-3,9.779014435E0
1.894896571E1,-2.993774414E-2,-6.286926270E-3,9.774972839E0
1.895901271E1,-3.367996216E-2,-9.131011963E-3,9.777667236E0
1.896906071E1,-3.323089600E-2,2.245330811E-3,9.781708832E0
1.897910771E1,-3.068618774E-2,1.257385254E-2,9.779164124E0
1.898915471E1,-2.544708252E-2,2.544708252E-3,9.769284668E0
1.899920171E1,-2.200424194E-2,1.646575928E-3,9.771829376E0
1.900924971E1,-2.589614868E-2,-4.041595459E-3,9.772577820E0
1.901929671E1,-3.218307495E-2,5.089416504E-3,9.774673462E0
1.902934371E1,-2.799179077E-2,7.634124756E-3,9.779014435E0
1.903939071E1,-2.888992310E-2,9.131011963E-3,9.777068481E0
1.904943871E1,-2.769241333E-2,1.496887207E-4,9.777367859E0
1.905948571E1,-3.083587646E-2,-3.891906738E-3,9.768236847E0
1.906953271E1,-2.484832764E-2,2.844085693E-3,9.774374084E0
1.907957971E1,-2.365081787E-2,2.095642090E-3,9.774523773E0
1.908962771E1,-1.826202393E-2,3.143463135E-3,9.779313812E0
1.909967471E1,-1.960922241E-2,6.436614990E-3,9.778565369E0
1.910972171E1,-2.634521484E-2,-2.095642090E-3,9.775870972E0
1.911976871E1,-2.409988403E-2,4.640350342E-3,9.778116302E0
1.912981671E1,-2.499801636E-2,4.490661621E-3,9.775272217E0
1.913986371E1,-2.484832764E-2,9.280700684E-3,9.769733734E0
1.914991071E1,-1.841171265E-2,6.137237549E-3,9.773775330E0
1.915995871E1,-2.529739380E-2,-4.191284180E-3,9.782457275E0
1.917000571E1,-3.188369751E-2,3.293151855E-3,9.774523773E0
1.918005271E1,-2.649490356E-2,8.681945801E-3,9.780062256E0
1.919009971E1,-2.649490356E-2,4.340972900E-3,9.774374084E0
1.920014771E1,-2.320175171E-2,3.143463135E-3,9.782008209E0
1.921019471E1,-2.574645996E-2,2.544708252E-3,9.782606964E0
1.922024171E1,-2.874023438E-2,-8.981323242E-4,9.767189026E0
1.923028871E1,-2.978805542E-2,1.646575928E-3,9.778265991E0
1.924033671E1,-2.694396973E-2,2.544708252E-3,9.777068481E0
1.925038371E1,-2.544708252E-2,2.694396973E-3,9.767937469E0
1.926043071E1,-2.080673218E-2,3.293151855E-3,9.780211945E0
1.927047763E1,-2.769241333E-2,5.688171387E-3,9.767039337E0
1.928052562E1,-2.844085693E-2,7.035369873E-3,9.775571594E0
1.929057263E1,-1.916015625E-2,6.885681152E-3,9.775122528E0
1.930061962E1,-1.511856079E-2,1.047821045E-3,9.776619415E0
1.931066663E1,-1.481918335E-2,-8.981323242E-4,9.784702606E0
1.932071462E1,-2.874023438E-2,9.430389404E-3,9.776918793E0
1.933076163E1,-2.380050659E-2,3.592529297E-3,9.774224396E0
1.934080862E1,-2.335144043E-2,1.945953369E-3,9.769134979E0
1.935085663E1,-2.859054565E-2,1.047821045E-3,9.776320038E0
1.936090362E1,-2.080673218E-2,1.002914429E-2,9.772278442E0
1.937095063E1,-1.751358032E-2,4.790039062E-3,9.782906342E0
1.938099762E1,-2.709365845E-2,6.137237549E-3,9.783654785E0
1.939104563E1,-3.637435913E-2,-2.095642090E-3,9.778265991E0
1.940109262E1,-2.559677124E-2,3.742218018E-3,9.774823151E0
1.941113963E1,-2.245330811E-2,7.783813477E-3,9.773775330E0
1.942118662E1,-2.544708252E-2,3.742218018E-3,9.781858521E0
1.943123463E1,-2.874023438E-2,-4.490661621E-4,9.772877197E0
1.944128162E1,-3.203338623E-2,2.395019531E-3,9.774523773E0
1.945132863E1,-2.799179077E-2,1.257385254E-2,9.778715057E0
1.946137563E1,-2.140548706E-2,5.688171387E-3,9.773326263E0
1.947142363E1,-2.469863892E-2,3.891906738E-3,9.775571594E0
1.948147063E1,-2.903961182E-2,-5.987548828E-3,9.783954163E0
1.949151762E1,-2.529739380E-2,4.340972900E-3,9.778864746E0
1.950156563E1,-2.409988403E-2,5.987548828E-3,9.776469727E0
1.951161262E1,-2.634521484E-2,7.783813477E-3,9.769584045E0
1.952165963E1,-2.395019531E-2,9.729766846E-3,9.781110077E0
1.953170662E1,-2.574645996E-2,-1.496887207E-3,9.777367859E0
1.954175463E1,-2.589614868E-2,7.484436035E-3,9.774074707E0
1.955180162E1,-2.320175171E-2,3.592529297E-3,9.774823151E0
1.956184863E1,-2.020797729E-2,1.107696533E-2,9.776619415E0
1.957189562E1,-2.709365845E-2,7.185058594E-3,9.779613190E0
1.958194363E1,-2.619552612E-2,1.077758789E-2,9.777966614E0
1.959199062E1,-3.353027344E-2,8.232879639E-3,9.775870972E0
1.960203763E1,-2.275268555E-2,7.334747314E-3,9.776769104E0
1.961208462E1,-2.469863892E-2,8.232879639E-3,9.770182800E0
1.962213263E1,-2.679428101E-2,5.089416504E-3,9.777966614E0
1.963217962E1,-2.155517578E-2,5.239105225E-3,9.786798248E0
1.964222663E1,-1.661544800E-2,3.143463135E-3,9.770781555E0
1.965227362E1,-1.975891113E-2,5.837860107E-3,9.774523773E0
1.966232163E1,-1.556762695E-2,7.484436035E-4,9.778116302E0
1.967236862E1,-2.829116821E-2,-1.796264648E-3,9.776769104E0
1.968241563E1,-2.469863892E-2,1.047821045E-3,9.782157898E0
1.969246362E1,-1.990859985E-2,-1.047821045E-3,9.770931244E0
1.970251063E1,-2.395019531E-2,1.092727661E-2,9.774972839E0
1.971255763E1,-2.514770508E-2,1.796264648E-2,9.777966614E0
1.972260462E1,-3.158432007E-2,-8.981323242E-4,9.773176575E0
1.973265263E1,-3.203338623E-2,-7.035369873E-3,9.778864746E0
1.974269962E1,-2.380050659E-2,-8.981323242E-4,9.783654785E0
1.975274663E1,-2.290237427E-2,1.212478638E-2,9.781708832E0
1.976279362E1,-2.230361938E-2,-1.945953369E-3,9.773775330E0
1.977284163E1,-2.874023438E-2,-1.646575928E-3,9.774673462E0
1.978288862E1,-2.649490356E-2,5.688171387E-3,9.779463501E0
1.979293563E1,-3.637435913E-2,1.811233521E-2,9.784103851E0
1.980298262E1,-2.409988403E-2,1.392105103E-2,9.778116302E0
1.981303063E1,-1.930984497E-2,5.987548828E-4,9.780960388E0
1.982307762E1,-2.664459229E-2,1.646575928E-3,9.782008209E0
1.983312463E1,-3.367996216E-2,6.735992432E-3,9.775421906E0
1.984317162E1,-3.128494263E-2,1.437011719E-2,9.775721283E0
1.985321963E1,-2.424957275E-2,1.811233521E-2,9.778565369E0
