"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.794552766E1,1.193095148E-1,4.287685826E-2,-1.193095148E-1
6.794804083E1,1.257010996E-1,4.394211993E-2,-1.235705689E-1
6.795055396E1,1.299621463E-1,4.287685826E-2,-1.288968921E-1
6.795306714E1,1.342232078E-1,3.648527712E-2,-1.342232078E-1
6.795558031E1,1.352884620E-1,3.009369411E-2,-1.352884620E-1
6.795809349E1,1.395495236E-1,2.583264001E-2,-1.416800469E-1
6.796060667E1,1.395495236E-1,1.944105886E-2,-1.438105702E-1
6.796311984E1,1.406147778E-1,1.091895066E-2,-1.459411085E-1
6.796563297E1,1.363537312E-1,2.663158812E-4,-1.491369009E-1
6.796814614E1,1.352884620E-1,-6.125265267E-3,-1.533979475E-1
6.797065932E1,1.320926845E-1,-1.784316450E-2,-1.555284709E-1
6.797317250E1,1.310274154E-1,-3.062632680E-2,-1.565937400E-1
6.797568568E1,1.257010996E-1,-4.554001614E-2,-1.597895324E-1
6.797819885E1,1.225053072E-1,-5.406212434E-2,-1.661811173E-1
6.798071203E1,1.203747764E-1,-7.004107535E-2,-1.683116406E-1
6.798322516E1,1.139831990E-1,-8.495476842E-2,-1.704421639E-1
6.798573833E1,1.107874066E-1,-9.560739994E-2,-1.736379564E-1
6.798825151E1,1.075916141E-1,-1.062600389E-1,-1.768337488E-1
6.799076469E1,1.054610908E-1,-1.243695170E-1,-1.842905879E-1
6.799327786E1,1.012000367E-1,-1.392832100E-1,-1.885516495E-1
6.799579104E1,9.693898261E-2,-1.552621573E-1,-1.917474270E-1
6.799830417E1,9.480845183E-2,-1.744368970E-1,-1.970737576E-1
6.800081734E1,9.374319017E-2,-1.957421750E-1,-2.013348043E-1
6.800333052E1,9.054739773E-2,-2.159821838E-1,-2.066611201E-1
6.800584370E1,8.841687441E-2,-2.362221926E-1,-2.098569125E-1
6.800835687E1,8.309055865E-2,-2.553969324E-1,-2.162484974E-1
6.801087005E1,8.309055865E-2,-2.767021954E-1,-2.300969213E-1
6.801338318E1,8.096002787E-2,-2.948116660E-1,-2.418148220E-1
6.801589635E1,7.989476621E-2,-3.139864206E-1,-2.514021993E-1
6.801840953E1,8.309055865E-2,-3.342264295E-1,-2.631200850E-1
6.802092271E1,8.415582031E-2,-3.512706459E-1,-2.759032547E-1
6.802343588E1,8.735160530E-2,-3.619232774E-1,-2.876211405E-1
6.802594906E1,9.054739773E-2,-3.704454005E-1,-3.004043102E-1
6.802846219E1,9.480845183E-2,-3.768369853E-1,-3.131874800E-1
6.803097536E1,9.800424427E-2,-3.821632862E-1,-3.281011581E-1
6.803348854E1,1.065263525E-1,-3.800327480E-1,-3.462106586E-1
6.803600172E1,1.150484607E-1,-3.789674938E-1,-3.600590825E-1
6.803851484E1,1.246358305E-1,-3.736411929E-1,-3.739075065E-1
6.804102797E1,1.374190003E-1,-3.629885316E-1,-3.930822313E-1
6.804354109E1,1.502021551E-1,-3.523359001E-1,-4.111917317E-1
6.804605422E1,1.661811173E-1,-3.427485526E-1,-4.229096174E-1
6.804856734E1,1.821600646E-1,-3.342264295E-1,-4.367580414E-1
6.805108047E1,1.970737576E-1,-3.225085437E-1,-4.506064653E-1
6.805359359E1,2.151832283E-1,-3.075948358E-1,-4.655201733E-1
6.805610672E1,2.311621904E-1,-3.001379967E-1,-4.751075208E-1
6.805861984E1,2.450106144E-1,-2.937464118E-1,-4.857601523E-1
6.806113297E1,2.641853690E-1,-2.841590345E-1,-4.910864830E-1
6.806364614E1,2.769685090E-1,-2.788327336E-1,-4.996086061E-1
6.806615927E1,2.876211405E-1,-2.681801021E-1,-5.070654154E-1
6.806867240E1,2.972085178E-1,-2.575274706E-1,-5.134570003E-1
6.807118552E1,3.025348485E-1,-2.447443008E-1,-5.166528225E-1
6.807369865E1,3.078611493E-1,-2.319611311E-1,-5.198485851E-1
6.807621177E1,3.163832724E-1,-2.223737538E-1,-5.198485851E-1
6.807872490E1,3.163832724E-1,-2.085253298E-1,-5.262401700E-1
6.808123802E1,3.142527342E-1,-2.000032216E-1,-5.273054242E-1
6.808375115E1,3.153179884E-1,-1.946769059E-1,-5.251749158E-1
6.808626427E1,3.121222258E-1,-1.882853210E-1,-5.241096616E-1
6.808877740E1,3.099916875E-1,-1.872200668E-1,-5.230444074E-1
6.809129052E1,3.046653569E-1,-1.882853210E-1,-5.198485851E-1
6.809380365E1,3.025348485E-1,-1.893505901E-1,-5.113264918E-1
6.809631677E1,2.993390560E-1,-1.946769059E-1,-5.049349070E-1
6.809882990E1,2.950780094E-1,-2.053295374E-1,-4.942822754E-1
6.810134302E1,2.918822169E-1,-2.191779763E-1,-4.857601523E-1
6.810385620E1,2.886864245E-1,-2.404832393E-1,-4.761728048E-1
6.810636932E1,2.844253480E-1,-2.628537714E-1,-4.687159657E-1
6.810888245E1,2.780337930E-1,-2.884201109E-1,-4.623243809E-1
6.811139557E1,2.737727165E-1,-3.193127513E-1,-4.527370036E-1
6.811390870E1,2.695116699E-1,-3.534011841E-1,-4.442148805E-1
6.811642182E1,2.663158774E-1,-3.842938244E-1,-4.452801645E-1
6.811893495E1,2.620548308E-1,-4.119906723E-1,-4.452801645E-1
6.812144807E1,2.556632459E-1,-4.322306812E-1,-4.463454187E-1
6.812396120E1,2.482064068E-1,-4.354264736E-1,-4.527370036E-1
6.812647432E1,2.343579829E-1,-4.332959354E-1,-4.559327960E-1
6.812898745E1,2.194442898E-1,-4.258390963E-1,-4.548675120E-1
6.813150057E1,1.970737576E-1,-4.087948799E-1,-4.538022578E-1
6.813401370E1,1.683116406E-1,-4.013380408E-1,-4.548675120E-1
6.813652682E1,1.310274154E-1,-3.928159177E-1,-4.474106729E-1
6.813903995E1,9.374319017E-2,-3.842938244E-1,-4.356927872E-1
6.814155312E1,5.006738752E-2,-3.842938244E-1,-4.239748716E-1
6.814406625E1,8.522108197E-3,-3.832285404E-1,-4.186485708E-1
6.814657937E1,-3.195790574E-2,-3.864243329E-1,-4.079959393E-1
6.814909250E1,-7.456845045E-2,-3.896201253E-1,-3.994738162E-1
6.815160562E1,-1.150484607E-1,-3.810980320E-1,-3.941475153E-1
6.815411875E1,-1.459411085E-1,-3.779022396E-1,-3.866906464E-1
6.815663187E1,-1.725726873E-1,-3.651190698E-1,-3.802990913E-1
6.815914500E1,-1.938779652E-1,-3.448790610E-1,-3.749727607E-1
6.816165812E1,-2.098569125E-1,-3.214432597E-1,-3.621895909E-1
6.816417125E1,-2.183790207E-1,-3.022685349E-1,-3.483411670E-1
6.816668437E1,-2.194442898E-1,-2.798979878E-1,-3.323622346E-1
6.816919750E1,-2.173137665E-1,-2.596579790E-1,-3.121222258E-1
6.817171062E1,-2.098569125E-1,-2.447443008E-1,-2.897516787E-1
6.817422375E1,-2.013348043E-1,-2.308958620E-1,-2.673811316E-1
6.817673687E1,-1.928126961E-1,-2.170474380E-1,-2.439453453E-1
6.817925000E1,-1.842905879E-1,-2.063948065E-1,-2.237053365E-1
6.818176318E1,-1.747032106E-1,-1.936116517E-1,-2.077263892E-1
6.818427630E1,-1.715074331E-1,-1.797632128E-1,-1.970737576E-1
6.818678943E1,-1.672463715E-1,-1.616537422E-1,-1.896169037E-1
6.818930255E1,-1.693768948E-1,-1.467400491E-1,-1.864211112E-1
6.819181568E1,-1.704421639E-1,-1.350221485E-1,-1.949432194E-1
6.819432880E1,-1.789642721E-1,-1.265000403E-1,-2.013348043E-1
6.819684193E1,-1.960084885E-1,-1.147821471E-1,-2.109221816E-1
6.819935505E1,-2.130527049E-1,-1.083905622E-1,-2.269011289E-1
6.820186818E1,-2.322274446E-1,-1.019989848E-1,-2.460758686E-1
6.820438130E1,-2.535327077E-1,-9.560739994E-2,-2.652506232E-1
6.820689443E1,-2.769685090E-1,-8.921582252E-2,-2.822948396E-1
6.820940755E1,-3.036001027E-1,-8.495476842E-2,-3.025348485E-1
6.821192068E1,-3.334274888E-1,-8.175897598E-2,-3.249053657E-1
6.821443380E1,-3.632548749E-1,-7.749792188E-2,-3.408843279E-1
6.821694693E1,-3.877559304E-1,-7.323686779E-2,-3.611243367E-1
6.821946010E1,-4.154527783E-1,-6.791055202E-2,-3.802990913E-1
6.822197323E1,-4.410190880E-1,-6.364949793E-2,-3.952127695E-1
6.822448635E1,-4.676506817E-1,-6.258422881E-2,-4.090611935E-1
6.822699948E1,-4.910864830E-1,-6.258422881E-2,-4.197138250E-1
6.822951260E1,-5.155875683E-1,-6.045370549E-2,-4.303664565E-1
6.823202573E1,-5.368928313E-1,-5.832317844E-2,-4.431496263E-1
6.823453885E1,-5.464801788E-1,-5.938844010E-2,-4.516717196E-1
6.823705198E1,-5.603286028E-1,-6.578002125E-2,-4.623243809E-1
6.823956510E1,-5.699160099E-1,-7.430212945E-2,-4.697812200E-1
6.824207823E1,-5.763075948E-1,-8.495476842E-2,-4.783033133E-1
6.824459135E1,-5.763075948E-1,-9.667266160E-2,-4.857601523E-1
6.824710448E1,-5.720465183E-1,-1.105210930E-1,-5.006738305E-1
6.824961760E1,-5.667201877E-1,-1.201084629E-1,-5.070654154E-1
6.825213073E1,-5.550022721E-1,-1.360874176E-1,-5.198485851E-1
6.825464385E1,-5.368928313E-1,-1.478053182E-1,-5.326317549E-1
6.825715698E1,-5.166528225E-1,-1.616537422E-1,-5.454149246E-1
6.825967016E1,-4.900212288E-1,-1.818937510E-1,-5.613938570E-1
6.826218328E1,-4.569980502E-1,-2.000032216E-1,-5.752422810E-1
6.826469641E1,-4.165180326E-1,-2.149169147E-1,-5.944170356E-1
6.826720953E1,-3.824295998E-1,-2.330264002E-1,-6.167875528E-1
6.826972266E1,-3.344927430E-1,-2.468748242E-1,-6.370275617E-1
6.827223578E1,-2.908169329E-1,-2.543316782E-1,-6.604633927E-1
6.827474891E1,-2.460758686E-1,-2.671148181E-1,-6.828339100E-1
6.827726203E1,-1.970737576E-1,-2.756369412E-1,-7.115960121E-1
6.827977516E1,-1.470063627E-1,-2.777674496E-1,-7.360970974E-1
6.828228828E1,-9.693898261E-2,-2.830937803E-1,-7.627286911E-1
6.828480141E1,-5.326317623E-2,-2.841590345E-1,-7.904255390E-1
6.828731453E1,-1.171789877E-2,-2.777674496E-1,-8.127960563E-1
6.828982766E1,3.089264221E-2,-2.745716870E-1,-8.362318873E-1
6.829234078E1,6.391581148E-2,-2.649843097E-1,-8.575371504E-1
6.829485391E1,9.480845183E-2,-2.500706017E-1,-8.777771592E-1
6.829736708E1,1.203747764E-1,-2.340916544E-1,-8.948213458E-1
6.829988021E1,1.416800469E-1,-2.117211223E-1,-9.139961004E-1
6.830239333E1,1.619200557E-1,-1.797632128E-1,-9.299750328E-1
6.830490646E1,1.725726873E-1,-1.435442567E-1,-9.416929483E-1
6.830741958E1,1.864211112E-1,-1.105210930E-1,-9.534108639E-1
6.830993271E1,1.917474270E-1,-7.536739111E-2,-9.651287794E-1
6.831244583E1,1.981390119E-1,-3.914843500E-2,-9.747161269E-1
6.831495896E1,2.013348043E-1,-8.255792782E-3,-9.832382202E-1
6.831747208E1,2.013348043E-1,2.689790353E-2,-9.853687882E-1
6.831998521E1,1.981390119E-1,5.672528222E-2,-9.896298051E-1
6.832249833E1,1.938779652E-1,9.187898040E-2,-9.906950593E-1
6.832501146E1,1.832253337E-1,1.270326823E-1,-9.917603135E-1
6.832752458E1,1.704421639E-1,1.568600535E-1,-9.843034744E-1
6.833003771E1,1.587242633E-1,1.888179630E-1,-9.821729660E-1
6.833255083E1,1.448758394E-1,2.165148109E-1,-9.779118896E-1
6.833506396E1,1.246358305E-1,2.452769279E-1,-9.704550505E-1
6.833757714E1,1.033305600E-1,2.751043141E-1,-9.629982114E-1
6.834009026E1,8.415582031E-2,2.964095771E-1,-9.544761181E-1
6.834260338E1,6.498107314E-2,3.198453784E-1,-9.480845332E-1
6.834511651E1,4.154527932E-2,3.422158957E-1,-9.395624399E-1
6.834762964E1,2.237053402E-2,3.635211885E-1,-9.299750328E-1
6.835014276E1,-0.000000000E0,3.858917058E-1,-9.182571769E-1
6.835265588E1,-2.024000697E-2,4.029359221E-1,-9.065392613E-1
6.835516901E1,-4.048001394E-2,4.199801385E-1,-8.937560916E-1
6.835768214E1,-5.752423033E-2,4.285022616E-1,-8.788424134E-1
6.836019526E1,-7.137265801E-2,4.402201474E-1,-8.660592437E-1
6.836270838E1,-8.841687441E-2,4.455464780E-1,-8.522108197E-1
6.836522151E1,-1.054610908E-1,4.487422705E-1,-8.394276500E-1
6.836773464E1,-1.118526682E-1,4.455464780E-1,-8.245139718E-1
6.837024776E1,-1.193095148E-1,4.412854016E-1,-8.096002936E-1
6.837276088E1,-1.246358305E-1,4.327633083E-1,-7.936213017E-1
6.837527406E1,-1.278316230E-1,4.274369776E-1,-7.808381915E-1
6.837778719E1,-1.352884620E-1,4.114580452E-1,-7.659244537E-1
6.838030031E1,-1.352884620E-1,3.922832906E-1,-7.520760298E-1
6.838281344E1,-1.374190003E-1,3.752390742E-1,-7.382276058E-1
6.838532656E1,-1.363537312E-1,3.603253961E-1,-7.265097499E-1
6.838783969E1,-1.331579387E-1,3.379548490E-1,-7.115960121E-1
6.839035281E1,-1.352884620E-1,3.177148402E-1,-7.030739188E-1
6.839286594E1,-1.352884620E-1,2.964095771E-1,-6.924213171E-1
6.839537906E1,-1.320926845E-1,2.772348225E-1,-6.817686558E-1
6.839789219E1,-1.299621463E-1,2.612558901E-1,-6.764423251E-1
6.840040531E1,-1.288968921E-1,2.452769279E-1,-6.711159945E-1
6.840291844E1,-1.278316230E-1,2.271674424E-1,-6.711159945E-1
6.840543156E1,-1.214400381E-1,2.122537643E-1,-6.689854860E-1
6.840794469E1,-1.182442531E-1,2.016011178E-1,-6.647244692E-1
6.841045781E1,-1.118526682E-1,1.930790097E-1,-6.604633927E-1
6.841297094E1,-1.043958217E-1,1.866874397E-1,-6.551370621E-1
6.841548411E1,-9.587371349E-2,1.866874397E-1,-6.530065536E-1
6.841799724E1,-8.522108197E-2,1.866874397E-1,-6.466149688E-1
6.842051036E1,-7.882949710E-2,1.898832172E-1,-6.444844604E-1
6.842302349E1,-7.456845045E-2,1.866874397E-1,-6.412886381E-1
6.842553661E1,-6.817686558E-2,1.749695390E-1,-6.444844604E-1
6.842804974E1,-6.711160392E-2,1.600558460E-1,-6.402233839E-1
6.843056286E1,-6.285054982E-2,1.504684687E-1,-6.380928755E-1
6.843307599E1,-6.072001904E-2,1.408811063E-1,-6.412886381E-1
6.843558911E1,-5.965475738E-2,1.312937289E-1,-6.434191465E-1
6.843810224E1,-6.285054982E-2,1.302284598E-1,-6.423538923E-1
6.844061536E1,-5.965475738E-2,1.206410974E-1,-6.455497146E-1
6.844312849E1,-5.219791085E-2,1.057274044E-1,-6.476802230E-1
6.844564161E1,-5.219791085E-2,9.507477283E-2,-6.508759856E-1
6.844815474E1,-4.793685675E-2,8.122634143E-2,-6.530065536E-1
6.845066786E1,-3.941474855E-2,6.631265581E-2,-6.551370621E-1
6.845318104E1,-3.515369445E-2,4.926843941E-2,-6.530065536E-1
6.845569417E1,-3.195790574E-2,3.435475007E-2,-6.476802230E-1
6.845820729E1,-2.663158812E-2,2.370211296E-2,-6.423538923E-1
6.846072042E1,-2.450106107E-2,1.198421419E-2,-6.391581297E-1
6.846323354E1,-2.237053402E-2,2.396842930E-3,-6.327665448E-1
6.846574667E1,-2.556632459E-2,-3.994738217E-3,-6.263749599E-1
6.846825979E1,-2.450106107E-2,-1.145158336E-2,-6.231791377E-1
6.847077292E1,-2.237053402E-2,-2.103895508E-2,-6.167875528E-1
6.847328604E1,-2.450106107E-2,-2.849579975E-2,-6.157222986E-1
6.847579917E1,-2.450106107E-2,-3.914843500E-2,-6.146570444E-1
6.847831229E1,-2.450106107E-2,-4.660527781E-2,-6.114612818E-1
6.848082542E1,-2.450106107E-2,-5.619265139E-2,-6.061349511E-1
6.848333854E1,-2.556632459E-2,-6.471475959E-2,-6.040044427E-1
6.848585167E1,-2.343579754E-2,-7.110633701E-2,-5.997433662E-1
6.848836479E1,-2.130527049E-2,-7.856318355E-2,-5.912212729E-1
6.849087792E1,-2.130527049E-2,-8.175897598E-2,-5.901560187E-1
6.849339109E1,-1.810947992E-2,-8.602003008E-2,-5.826991200E-1
6.849590422E1,-2.024000697E-2,-9.347687662E-2,-5.763075948E-1
6.849841734E1,-2.024000697E-2,-9.454213828E-2,-5.720465183E-1
6.850093047E1,-1.597895287E-2,-9.560739994E-2,-5.656549335E-1
6.850344359E1,-1.278316230E-2,-9.454213828E-2,-5.613938570E-1
6.850595672E1,-9.587371722E-3,-1.009337157E-1,-5.603286028E-1
6.850846984E1,-7.456844673E-3,-1.009337157E-1,-5.528717637E-1
6.851098297E1,-6.391581148E-3,-1.019989848E-1,-5.475454330E-1
6.851349609E1,1.065263525E-3,-1.062600389E-1,-5.432844162E-1
6.851600922E1,5.326317623E-3,-1.105210930E-1,-5.422191620E-1
6.851852234E1,8.522108197E-3,-1.126516163E-1,-5.400885940E-1
6.852103547E1,1.171789877E-2,-1.169126704E-1,-5.336970091E-1
6.852354859E1,1.704421639E-2,-1.233042553E-1,-5.262401700E-1
6.852606172E1,1.810947992E-2,-1.265000403E-1,-5.187833309E-1
6.852857484E1,1.810947992E-2,-1.318263561E-1,-5.113264918E-1
6.853108802E1,1.597895287E-2,-1.296958327E-1,-5.006738305E-1
6.853360114E1,1.597895287E-2,-1.307611018E-1,-4.921517372E-1
6.853611417E1,1.278316230E-2,-1.328916252E-1,-4.868254364E-1
6.853862719E1,9.587371722E-3,-1.318263561E-1,-4.793685973E-1
6.854114016E1,3.195790574E-3,-1.339568943E-1,-4.708464742E-1
6.854365312E1,-4.261054099E-3,-1.339568943E-1,-4.655201733E-1
6.854616614E1,-1.171789877E-2,-1.339568943E-1,-4.569980502E-1
6.854867911E1,-2.237053402E-2,-1.328916252E-1,-4.474106729E-1
6.855119214E1,-2.982737869E-2,-1.360874176E-1,-4.399538338E-1
6.855370510E1,-3.834948689E-2,-1.392832100E-1,-4.346275330E-1
6.855621812E1,-4.687159508E-2,-1.403484643E-1,-4.250401556E-1
6.855873109E1,-5.326317623E-2,-1.446095258E-1,-4.218443632E-1
6.856124406E1,-6.285054982E-2,-1.446095258E-1,-4.186485708E-1
6.856375708E1,-6.924212724E-2,-1.467400491E-1,-4.111917317E-1
6.856627005E1,-7.776423544E-2,-1.531316340E-1,-4.048001468E-1
6.856878307E1,-8.202528954E-2,-1.531316340E-1,-4.005391002E-1
6.857129604E1,-8.522108197E-2,-1.573926806E-1,-3.930822313E-1
6.857380906E1,-8.735160530E-2,-1.616537422E-1,-3.866906464E-1
6.857632203E1,-9.054739773E-2,-1.616537422E-1,-3.834948540E-1
6.857883500E1,-9.587371349E-2,-1.605884731E-1,-3.781685531E-1
6.858134802E1,-9.374319017E-2,-1.637842655E-1,-3.739075065E-1
6.858386099E1,-9.374319017E-2,-1.691105813E-1,-3.707117140E-1
6.858637401E1,-9.587371349E-2,-1.712411046E-1,-3.632548749E-1
6.858888698E1,-9.480845183E-2,-1.712411046E-1,-3.568632901E-1
6.859140000E1,-9.374319017E-2,-1.755021662E-1,-3.526022136E-1
6.859391297E1,-9.800424427E-2,-1.808284819E-1,-3.462106586E-1
6.859642599E1,-1.012000367E-1,-1.797632128E-1,-3.440801203E-1
6.859893896E1,-1.043958217E-1,-1.829590052E-1,-3.387537897E-1
6.860145193E1,-1.065263525E-1,-1.861547977E-1,-3.387537897E-1
6.860396495E1,-1.075916141E-1,-1.904158592E-1,-3.398190737E-1
6.860647792E1,-1.107874066E-1,-1.925463825E-1,-3.366232812E-1
6.860899094E1,-1.075916141E-1,-1.904158592E-1,-3.366232812E-1
6.861150391E1,-1.054610908E-1,-1.925463825E-1,-3.408843279E-1
6.861401693E1,-1.086568832E-1,-1.925463825E-1,-3.398190737E-1
6.861652990E1,-1.065263525E-1,-1.914811134E-1,-3.387537897E-1
6.861904286E1,-1.043958217E-1,-1.904158592E-1,-3.366232812E-1
6.862155588E1,-1.022652984E-1,-1.850895435E-1,-3.387537897E-1
6.862406885E1,-9.587371349E-2,-1.829590052E-1,-3.440801203E-1
6.862658187E1,-9.161266685E-2,-1.808284819E-1,-3.440801203E-1
6.862909484E1,-8.628634363E-2,-1.776326895E-1,-3.440801203E-1
6.863160786E1,-8.202528954E-2,-1.733716428E-1,-3.430148661E-1
6.863412083E1,-7.456845045E-2,-1.637842655E-1,-3.430148661E-1
6.863663380E1,-6.604634225E-2,-1.541968882E-1,-3.440801203E-1
6.863914682E1,-5.965475738E-2,-1.424790025E-1,-3.451453745E-1
6.864165979E1,-4.793685675E-2,-1.350221485E-1,-3.462106586E-1
6.864417281E1,-3.834948689E-2,-1.328916252E-1,-3.451453745E-1
6.864668578E1,-3.408843279E-2,-1.307611018E-1,-3.451453745E-1
6.864919880E1,-2.556632459E-2,-1.296958327E-1,-3.419495821E-1
6.865171177E1,-1.384842582E-2,-1.243695170E-1,-3.419495821E-1
6.865422474E1,-1.065263525E-2,-1.190432012E-1,-3.387537897E-1
6.865673776E1,-5.326317623E-3,-1.158474088E-1,-3.323622346E-1
6.865925073E1,2.130527049E-3,-1.105210930E-1,-3.281011581E-1
6.866176375E1,9.587371722E-3,-1.062600389E-1,-3.153179884E-1
6.866427672E1,9.587371722E-3,-1.062600389E-1,-3.099916875E-1
6.866678974E1,8.522108197E-3,-1.062600389E-1,-2.972085178E-1
6.866930271E1,8.522108197E-3,-1.062600389E-1,-2.876211405E-1
6.867181568E1,6.391581148E-3,-1.019989848E-1,-2.748380005E-1
6.867432870E1,-1.065263525E-3,-9.773793072E-2,-2.652506232E-1
6.867684167E1,-9.587371722E-3,-9.241160750E-2,-2.567285001E-1
6.867935469E1,-1.384842582E-2,-8.921582252E-2,-2.428800762E-1
6.868186766E1,-2.450106107E-2,-8.495476842E-2,-2.322274446E-1
6.868438068E1,-3.408843279E-2,-7.536739111E-2,-2.194442898E-1
6.868689364E1,-4.900212213E-2,-7.323686779E-2,-2.066611201E-1
6.868940661E1,-5.965475738E-2,-7.004107535E-2,-1.885516495E-1
6.869191964E1,-7.563371211E-2,-6.364949793E-2,-1.768337488E-1
6.869443260E1,-8.948213607E-2,-5.832317844E-2,-1.640505791E-1
6.869694562E1,-1.086568832E-1,-4.660527781E-2,-1.491369009E-1
6.869945859E1,-1.278316230E-1,-3.062632680E-2,-1.342232078E-1
6.870197161E1,-1.406147778E-1,-1.145158336E-2,-1.171789914E-1
6.870448458E1,-1.576589942E-1,6.657897029E-3,-1.033305600E-1
6.870699755E1,-1.704421639E-1,2.796316706E-2,-9.161266685E-2
6.870951057E1,-1.853558570E-1,4.074633121E-2,-7.882949710E-2
6.871202354E1,-1.906821728E-1,5.352949351E-2,-6.498107314E-2
6.871453656E1,-1.949432194E-1,7.163897157E-2,-5.432844162E-2
6.871704953E1,-1.970737576E-1,8.868318796E-2,-4.580633342E-2
6.871956255E1,-1.949432194E-1,1.121189892E-1,-3.515369445E-2
6.872207552E1,-1.928126961E-1,1.344895214E-1,-2.343579754E-2
6.872458854E1,-1.778990030E-1,1.653821617E-1,-1.491368935E-2
6.872710151E1,-1.661811173E-1,1.888179630E-1,-8.522108197E-3
6.872961448E1,-1.533979475E-1,2.122537643E-1,-1.065263525E-3
6.873212750E1,-1.320926845E-1,2.388853431E-1,6.391581148E-3
6.873464047E1,-1.097221449E-1,2.601906061E-1,9.587371722E-3
6.873715349E1,-8.415582031E-2,2.772348225E-1,1.384842582E-2
6.873966646E1,-5.752423033E-2,3.006706238E-1,1.278316230E-2
6.874217948E1,-2.982737869E-2,3.166495860E-1,1.171789877E-2
6.874469245E1,-1.065263525E-3,3.304980099E-1,9.587371722E-3
6.874720542E1,2.663158812E-2,3.379548490E-1,2.130527049E-3
6.874971844E1,5.219791085E-2,3.368895948E-1,-2.130527049E-3
6.875223141E1,8.096002787E-2,3.294327557E-1,-1.278316230E-2
6.875474443E1,1.129179299E-1,3.081274629E-1,-2.450106107E-2
6.875725740E1,1.438105702E-1,2.825611532E-1,-3.621895984E-2
6.875977042E1,1.704421639E-1,2.676474750E-1,-5.006738752E-2
6.876228338E1,1.928126961E-1,2.633863986E-1,-5.858949572E-2
6.876479635E1,2.045305967E-1,2.708432376E-1,-6.604634225E-2
6.876730937E1,2.087916434E-1,2.900179923E-1,-7.030738890E-2
6.876982234E1,2.077263892E-1,3.091927469E-1,-6.817686558E-2
6.877233536E1,1.960084885E-1,3.251716793E-1,-5.965475738E-2
6.877484833E1,1.747032106E-1,3.368895948E-1,-4.048001394E-2
6.877736135E1,1.533979475E-1,3.326285481E-1,-1.384842582E-2
6.877987432E1,1.225053072E-1,3.209106326E-1,1.384842582E-2
6.878238729E1,8.628634363E-2,3.017359078E-1,4.687159508E-2
6.878490031E1,4.474106804E-2,2.761695683E-1,8.202528954E-2
6.878741328E1,2.130527049E-3,2.463421971E-1,1.129179299E-1
6.878992630E1,-3.834948689E-2,2.165148109E-1,1.459411085E-1
6.879243927E1,-8.415582031E-2,1.792305857E-1,1.768337488E-1
6.879495229E1,-1.235705689E-1,1.366200447E-1,2.066611201E-1
6.879746526E1,-1.619200557E-1,9.081371874E-2,2.300969213E-1
6.879997823E1,-1.970737576E-1,4.181159288E-2,2.524674535E-1
6.880249125E1,-2.322274446E-1,1.331579406E-3,2.727074623E-1
6.880500422E1,-2.620548308E-1,-3.808316961E-2,2.929474711E-1
6.880751724E1,-2.897516787E-1,-7.430212945E-2,3.099916875E-1
6.881003021E1,-3.163832724E-1,-1.083905622E-1,3.238401115E-1
6.881254323E1,-3.387537897E-1,-1.382179409E-1,3.376885355E-1
6.881505620E1,-3.611243367E-1,-1.584579498E-1,3.504717052E-1
6.881756917E1,-3.824295998E-1,-1.818937510E-1,3.621895909E-1
6.882008219E1,-4.048001468E-1,-1.957421750E-1,3.707117140E-1
6.882259516E1,-4.218443632E-1,-2.085253298E-1,3.781685531E-1
6.882510818E1,-4.420843720E-1,-2.223737538E-1,3.834948540E-1
6.882762115E1,-4.676506817E-1,-2.202432305E-1,3.749727607E-1
6.883013417E1,-4.900212288E-1,-2.298306078E-1,3.685811758E-1
6.883264714E1,-5.081307292E-1,-2.340916544E-1,3.589937985E-1
6.883516010E1,-5.251749158E-1,-2.266348153E-1,3.408843279E-1
6.883767312E1,-5.411538482E-1,-2.245042920E-1,3.195790648E-1
6.884018609E1,-5.550022721E-1,-2.159821838E-1,2.982738018E-1
6.884269911E1,-5.613938570E-1,-2.021337599E-1,2.716422081E-1
6.884521208E1,-5.667201877E-1,-1.861547977E-1,2.482064068E-1
6.884772510E1,-5.656549335E-1,-1.659147888E-1,2.247706056E-1
6.885023807E1,-5.592633486E-1,-1.414137334E-1,2.002695501E-1
6.885275104E1,-5.475454330E-1,-1.094558239E-1,1.800295413E-1
6.885526406E1,-5.294359922E-1,-7.430212945E-2,1.629853249E-1
6.885777703E1,-5.049349070E-1,-4.021369666E-2,1.480716318E-1
6.886029005E1,-4.740422666E-1,-3.994738217E-3,1.352884620E-1
6.886280302E1,-4.431496263E-1,3.009369411E-2,1.235705689E-1
6.886531604E1,-4.058654010E-1,6.418212503E-2,1.171789914E-1
6.886782901E1,-3.643201292E-1,1.014663503E-1,1.086568832E-1
6.887034203E1,-3.174485266E-1,1.408811063E-1,1.054610908E-1
6.887285500E1,-2.705769241E-1,1.781653315E-1,1.012000367E-1
6.887536797E1,-2.194442898E-1,2.143842876E-1,9.587371349E-2
6.887788099E1,-1.672463715E-1,2.474074513E-1,9.587371349E-2
6.888039396E1,-1.118526682E-1,2.697779834E-1,9.480845183E-2
6.888290698E1,-5.965475738E-2,2.910832465E-1,9.267792851E-2
6.888541995E1,-6.391581148E-3,2.974748313E-1,8.628634363E-2
