"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.595991460E-1,-3.209106252E-2,2.383527160E-2,5.965475738E-2
9.621123230E-1,-3.102580085E-2,2.596579865E-2,6.072001904E-2
9.646254480E-1,-3.209106252E-2,2.383527160E-2,5.858949572E-2
9.671386250E-1,-2.996053733E-2,2.063948102E-2,5.965475738E-2
9.696517500E-1,-2.996053733E-2,1.957421750E-2,6.285054982E-2
9.721649270E-1,-2.676474676E-2,1.424789988E-2,6.285054982E-2
9.746780520E-1,-2.569948323E-2,1.744369045E-2,6.072001904E-2
9.771912290E-1,-2.143842913E-2,1.424789988E-2,6.391581148E-2
9.797043540E-1,-2.037316561E-2,9.986845776E-3,6.498107314E-2
9.822174790E-1,-2.143842913E-2,1.211737283E-2,6.391581148E-2
9.847306560E-1,-1.824263856E-2,7.856318727E-3,6.285054982E-2
9.872437810E-1,-1.824263856E-2,6.791055202E-3,6.178528443E-2
9.897569580E-1,-1.824263856E-2,7.856318727E-3,5.965475738E-2
9.922700830E-1,-2.037316561E-2,6.791055202E-3,5.965475738E-2
9.947832600E-1,-2.143842913E-2,1.464737346E-3,5.965475738E-2
9.972963850E-1,-1.930790208E-2,-6.657897029E-4,5.858949572E-2
9.998095630E-1,-1.930790208E-2,2.530000871E-3,5.539370328E-2
1.002322688E0,-1.930790208E-2,-6.657897029E-4,5.432844162E-2
1.004835865E0,-1.824263856E-2,-1.731053228E-3,5.645896494E-2
1.007348990E0,-1.824263856E-2,-6.657897029E-4,5.326317623E-2
1.009862167E0,-1.504684705E-2,-3.861580277E-3,5.006738752E-2
1.012375292E0,-1.398158353E-2,-5.992107093E-3,4.900212213E-2
1.014888469E0,-1.291632000E-2,-6.125265267E-3,4.793685675E-2
1.017401594E0,-1.291632000E-2,-1.145158336E-2,4.340948910E-2
1.019914771E0,-1.078579295E-2,-1.251684688E-2,4.234422371E-2
1.022427896E0,-9.720529430E-3,-1.251684688E-2,3.808316961E-2
1.024941021E0,-1.078579295E-2,-1.251684688E-2,3.808316961E-2
1.027454198E0,-8.655265905E-3,-1.464737393E-2,3.382211551E-2
1.029967323E0,-4.394211806E-3,-1.358211040E-2,3.382211551E-2
1.032480500E0,-4.394211806E-3,-1.358211040E-2,3.275685385E-2
1.034993625E0,-4.394211806E-3,-1.251684688E-2,3.169158846E-2
1.037506802E0,-7.590002380E-3,-1.358211040E-2,3.062632680E-2
1.040019927E0,-6.524738856E-3,-1.145158336E-2,2.849579975E-2
1.042533104E0,-3.328948515E-3,-8.255792782E-3,2.423474565E-2
1.045046229E0,-5.459475331E-3,-7.190528791E-3,2.423474565E-2
1.047559406E0,-5.459475331E-3,-6.125265267E-3,2.530000918E-2
1.050072531E0,-8.655265905E-3,-7.989476435E-4,2.423474565E-2
1.052585708E0,-8.655265905E-3,-2.929474693E-3,2.210421860E-2
1.055098833E0,-1.078579295E-2,-2.929474693E-3,1.890842803E-2
1.057612010E0,-1.291632000E-2,-7.989476435E-4,1.784316450E-2
1.060125135E0,-1.185105648E-2,2.396842930E-3,1.677790098E-2
1.062638313E0,-1.824263856E-2,-7.989476435E-4,1.677790098E-2
1.065151438E0,-2.463421971E-2,-7.989476435E-4,1.571263745E-2
1.067664563E0,-2.356895618E-2,2.396842930E-3,1.358211040E-2
1.070177740E0,-2.463421971E-2,3.462106455E-3,1.251684688E-2
1.072690865E0,-2.889527380E-2,1.331579406E-3,1.038631983E-2
1.075204042E0,-3.209106252E-2,3.462106455E-3,7.190528791E-3
1.077717167E0,-2.996053733E-2,7.723160554E-3,5.060001742E-3
1.080230344E0,-3.209106252E-2,7.723160554E-3,3.994738217E-3
1.082743469E0,-3.209106252E-2,8.788423613E-3,1.864211168E-3
1.085256646E0,-3.315632790E-2,6.657897029E-3,6.125265267E-3
1.087769771E0,-3.422158957E-2,8.788423613E-3,2.929474693E-3
1.090282948E0,-3.635211661E-2,9.853687137E-3,-2.663158812E-4
1.092796073E0,-3.422158957E-2,6.657897029E-3,-3.462106455E-3
1.095309250E0,-3.528685495E-2,6.657897029E-3,-3.462106455E-3
1.097822375E0,-3.209106252E-2,3.462106455E-3,-4.527369980E-3
1.100335552E0,-2.996053733E-2,1.331579406E-3,-4.527369980E-3
1.102848677E0,-3.102580085E-2,-1.864211168E-3,-5.592633504E-3
1.105361854E0,-2.996053733E-2,-1.864211168E-3,-4.527369980E-3
1.107874979E0,-2.889527380E-2,-2.929474693E-3,-3.462106455E-3
1.110388104E0,-2.996053733E-2,-2.929474693E-3,-5.592633504E-3
1.112901281E0,-3.422158957E-2,-5.060001742E-3,-6.657897029E-3
1.115414406E0,-3.528685495E-2,-5.060001742E-3,-7.723160554E-3
1.117932767E0,-3.635211661E-2,-5.060001742E-3,-8.788423613E-3
1.120445892E0,-3.635211661E-2,-7.190528791E-3,-6.657897029E-3
1.122959069E0,-3.954790905E-2,-8.255792782E-3,-5.592633504E-3
1.125472194E0,-4.061317071E-2,-7.190528791E-3,-1.091895066E-2
1.127985372E0,-4.167843610E-2,-2.929474693E-3,-1.091895066E-2
1.130498497E0,-4.061317071E-2,-7.989476435E-4,-1.304947771E-2
1.133011674E0,-4.380896315E-2,2.396842930E-3,-1.198421419E-2
1.135524799E0,-4.380896315E-2,3.462106455E-3,-1.624526829E-2
1.138037976E0,-4.167843610E-2,5.592633504E-3,-1.411474124E-2
1.140551101E0,-4.380896315E-2,7.723160554E-3,-9.853687137E-3
1.143064278E0,-4.167843610E-2,6.657897029E-3,-1.304947771E-2
1.145577403E0,-4.380896315E-2,7.723160554E-3,-1.411474124E-2
1.148090580E0,-4.061317071E-2,7.723160554E-3,-1.198421419E-2
1.150603705E0,-3.741738200E-2,4.527369980E-3,-1.198421419E-2
1.153116830E0,-3.848264366E-2,2.396842930E-3,-9.853687137E-3
1.155630007E0,-3.315632790E-2,-7.989476435E-4,-1.091895066E-2
1.158143132E0,-3.102580085E-2,-2.929474693E-3,-8.788423613E-3
1.160656309E0,-2.783001028E-2,-3.994738217E-3,-5.592633504E-3
1.163169434E0,-2.569948323E-2,-5.060001742E-3,-8.788423613E-3
1.165682611E0,-2.143842913E-2,-8.255792782E-3,-7.723160554E-3
1.168195736E0,-1.398158353E-2,-1.038631983E-2,-3.462106455E-3
1.170708913E0,-1.291632000E-2,-5.060001742E-3,-1.331579406E-3
1.173222038E0,-7.590002380E-3,-6.125265267E-3,-2.663158812E-4
1.175735215E0,-6.524738856E-3,-5.060001742E-3,1.864211168E-3
1.178248340E0,-2.263684990E-3,-8.255792782E-3,5.060001742E-3
1.180761517E0,1.997369109E-3,-3.994738217E-3,8.255792782E-3
1.183274642E0,5.193159916E-3,-1.864211168E-3,1.145158336E-2
1.185787819E0,5.193159916E-3,2.663158812E-4,1.145158336E-2
1.188300944E0,9.454214014E-3,-7.989476435E-4,9.321056306E-3
1.190814122E0,1.158474106E-2,3.462106455E-3,1.145158336E-2
1.193327247E0,1.478053164E-2,2.663158812E-4,1.358211040E-2
1.195840424E0,1.584579423E-2,2.663158812E-4,1.251684688E-2
1.198353549E0,1.904158480E-2,2.663158812E-4,1.464737393E-2
1.200866674E0,1.691105776E-2,-2.929474693E-3,1.677790098E-2
1.203379851E0,1.797632128E-2,-7.190528791E-3,1.784316450E-2
1.205892976E0,1.691105776E-2,-7.190528791E-3,1.571263745E-2
1.208406153E0,1.478053164E-2,-9.321056306E-3,1.571263745E-2
1.210919278E0,1.478053164E-2,-1.251684688E-2,1.677790098E-2
1.213432455E0,1.158474106E-2,-1.677790098E-2,1.784316450E-2
1.215945580E0,4.127896391E-3,-1.677790098E-2,1.890842803E-2
1.218458757E0,-2.263684990E-3,-1.890842803E-2,1.997369155E-2
1.220971882E0,-7.590002380E-3,-2.103895508E-2,1.997369155E-2
1.223485059E0,-1.185105648E-2,-2.316948213E-2,1.997369155E-2
1.225998184E0,-1.824263856E-2,-2.423474565E-2,1.997369155E-2
1.228511361E0,-2.037316561E-2,-2.423474565E-2,1.997369155E-2
1.231024486E0,-2.569948323E-2,-2.103895508E-2,1.997369155E-2
1.233537663E0,-3.102580085E-2,-1.784316450E-2,1.571263745E-2
1.236050788E0,-3.528685495E-2,-1.784316450E-2,1.997369155E-2
1.238563965E0,-3.635211661E-2,-1.571263745E-2,1.890842803E-2
1.241077090E0,-3.848264366E-2,-1.358211040E-2,1.571263745E-2
1.243590215E0,-4.061317071E-2,-1.464737393E-2,1.464737393E-2
1.246103392E0,-3.954790905E-2,-1.464737393E-2,1.145158336E-2
1.248616517E0,-4.061317071E-2,-1.358211040E-2,9.321056306E-3
1.251129694E0,-3.954790905E-2,-1.464737393E-2,9.321056306E-3
1.253642819E0,-4.061317071E-2,-1.358211040E-2,8.255792782E-3
1.256155997E0,-4.061317071E-2,-1.784316450E-2,9.321056306E-3
1.258669122E0,-3.741738200E-2,-1.890842803E-2,9.321056306E-3
1.261182299E0,-3.848264366E-2,-1.997369155E-2,6.125265267E-3
1.263695424E0,-3.741738200E-2,-1.784316450E-2,9.321056306E-3
1.266208601E0,-3.635211661E-2,-1.677790098E-2,1.038631983E-2
1.268721726E0,-3.635211661E-2,-1.890842803E-2,1.145158336E-2
1.271234903E0,-3.102580085E-2,-2.103895508E-2,1.145158336E-2
1.273748028E0,-3.209106252E-2,-1.997369155E-2,1.038631983E-2
1.276261205E0,-3.209106252E-2,-1.677790098E-2,1.358211040E-2
1.278774330E0,-3.422158957E-2,-1.571263745E-2,1.677790098E-2
1.281287507E0,-3.315632790E-2,-1.571263745E-2,1.784316450E-2
1.283800632E0,-3.209106252E-2,-1.251684688E-2,1.997369155E-2
1.286313757E0,-3.102580085E-2,-1.358211040E-2,2.103895508E-2
1.288826934E0,-2.889527380E-2,-1.251684688E-2,2.210421860E-2
1.291340059E0,-2.569948323E-2,-1.358211040E-2,1.890842803E-2
1.293853236E0,-2.676474676E-2,-1.038631983E-2,2.103895508E-2
1.296366361E0,-2.463421971E-2,-9.321056306E-3,2.316948213E-2
1.298879538E0,-2.250369266E-2,-1.464737393E-2,2.316948213E-2
1.301392663E0,-2.037316561E-2,-1.571263745E-2,2.423474565E-2
1.303905840E0,-1.717737503E-2,-1.358211040E-2,2.530000918E-2
1.306418965E0,-1.717737503E-2,-1.358211040E-2,2.210421860E-2
1.308932142E0,-1.611211151E-2,-1.571263745E-2,2.316948213E-2
1.311445267E0,-1.504684705E-2,-1.890842803E-2,1.677790098E-2
1.313958444E0,-1.185105648E-2,-1.890842803E-2,1.890842803E-2
1.316471569E0,-6.524738856E-3,-1.890842803E-2,2.103895508E-2
1.318984747E0,-6.524738856E-3,-1.997369155E-2,1.784316450E-2
1.321497872E0,-5.459475331E-3,-1.677790098E-2,1.358211040E-2
1.324011049E0,-2.263684990E-3,-1.784316450E-2,1.571263745E-2
1.326524174E0,-1.331579406E-4,-1.677790098E-2,1.571263745E-2
1.329037299E0,-1.331579406E-4,-1.571263745E-2,1.251684688E-2
1.331550476E0,9.321055841E-4,-1.784316450E-2,1.464737393E-2
1.334063601E0,4.127896391E-3,-1.784316450E-2,1.145158336E-2
1.336576778E0,5.193159916E-3,-1.784316450E-2,1.145158336E-2
1.339089903E0,6.258423440E-3,-1.890842803E-2,1.145158336E-2
1.341603080E0,5.193159916E-3,-1.571263745E-2,1.145158336E-2
1.344116205E0,6.258423440E-3,-1.464737393E-2,7.190528791E-3
1.346629382E0,7.323686965E-3,-1.464737393E-2,8.255792782E-3
1.349142507E0,8.388950489E-3,-1.358211040E-2,1.145158336E-2
1.351655684E0,9.454214014E-3,-1.145158336E-2,1.145158336E-2
1.354168809E0,1.158474106E-2,-8.255792782E-3,1.145158336E-2
1.356681986E0,1.371526811E-2,-8.255792782E-3,1.145158336E-2
1.359195111E0,1.371526811E-2,-1.038631983E-2,1.251684688E-2
1.361708288E0,1.478053164E-2,-5.060001742E-3,1.251684688E-2
1.364221413E0,1.265000459E-2,-5.060001742E-3,1.677790098E-2
1.366734590E0,1.265000459E-2,-6.125265267E-3,1.464737393E-2
1.369247715E0,1.478053164E-2,-2.929474693E-3,1.358211040E-2
1.371760840E0,1.478053164E-2,-3.994738217E-3,1.571263745E-2
1.374274017E0,1.584579423E-2,-5.060001742E-3,1.464737393E-2
1.376787142E0,1.584579423E-2,-8.255792782E-3,1.145158336E-2
1.379300319E0,1.478053164E-2,-8.255792782E-3,1.251684688E-2
1.381813444E0,1.478053164E-2,-9.321056306E-3,1.251684688E-2
1.384326622E0,1.584579423E-2,-7.190528791E-3,1.358211040E-2
1.386839747E0,1.371526811E-2,-1.038631983E-2,1.358211040E-2
1.389352924E0,1.584579423E-2,-1.251684688E-2,1.251684688E-2
1.391866049E0,1.371526811E-2,-1.145158336E-2,1.038631983E-2
1.394379226E0,1.158474106E-2,-1.145158336E-2,9.321056306E-3
1.396892351E0,9.454214014E-3,-1.251684688E-2,9.321056306E-3
1.399405528E0,7.323686965E-3,-1.038631983E-2,1.038631983E-2
1.401918653E0,9.454214014E-3,-8.255792782E-3,1.038631983E-2
1.404431830E0,9.454214014E-3,-9.321056306E-3,6.125265267E-3
1.406944955E0,8.388950489E-3,-1.864211168E-3,7.190528791E-3
1.409458132E0,6.258423440E-3,-2.929474693E-3,9.321056306E-3
1.411971257E0,7.323686965E-3,-1.864211168E-3,7.190528791E-3
1.414484382E0,7.323686965E-3,3.462106455E-3,7.190528791E-3
1.416997559E0,6.258423440E-3,3.462106455E-3,6.125265267E-3
1.419510684E0,8.388950489E-3,4.527369980E-3,8.255792782E-3
1.422023861E0,7.323686965E-3,9.853687137E-3,9.321056306E-3
1.424536986E0,9.454214014E-3,9.853687137E-3,7.190528791E-3
1.427050163E0,1.158474106E-2,1.091895066E-2,7.190528791E-3
1.429563288E0,1.158474106E-2,1.411474124E-2,8.255792782E-3
1.432076465E0,1.051947754E-2,1.198421419E-2,1.038631983E-2
1.434589590E0,9.454214014E-3,1.304947771E-2,1.145158336E-2
1.437102767E0,1.051947754E-2,1.411474124E-2,1.145158336E-2
1.439615892E0,1.265000459E-2,1.411474124E-2,1.038631983E-2
1.442129069E0,1.051947754E-2,1.624526829E-2,1.464737393E-2
1.444642194E0,1.158474106E-2,1.518000476E-2,1.358211040E-2
1.447155215E0,1.051947754E-2,1.837579533E-2,1.358211040E-2
1.449668184E0,1.051947754E-2,1.837579533E-2,1.677790098E-2
1.452181101E0,1.051947754E-2,2.050632238E-2,1.358211040E-2
1.454694017E0,6.258423440E-3,2.050632238E-2,1.890842803E-2
1.457206934E0,6.258423440E-3,1.837579533E-2,1.464737393E-2
1.459719903E0,8.388950489E-3,1.837579533E-2,1.464737393E-2
1.462232819E0,6.258423440E-3,2.370211296E-2,1.997369155E-2
1.464745736E0,9.321055841E-4,2.157158591E-2,1.464737393E-2
1.467258705E0,-2.263684990E-3,2.050632238E-2,9.321056306E-3
1.469771622E0,-2.263684990E-3,2.157158591E-2,1.038631983E-2
1.472284538E0,-3.328948515E-3,2.263684943E-2,8.255792782E-3
1.474797455E0,-7.590002380E-3,2.050632238E-2,5.060001742E-3
1.477310424E0,-9.720529430E-3,2.263684943E-2,1.864211168E-3
1.479823340E0,-7.590002380E-3,2.157158591E-2,2.929474693E-3
1.482336257E0,-1.291632000E-2,1.624526829E-2,7.989476435E-4
1.484849226E0,-1.291632000E-2,2.050632238E-2,-2.663158812E-4
1.487362142E0,-1.185105648E-2,2.263684943E-2,-1.331579406E-3
1.489875059E0,-1.504684705E-2,1.731053181E-2,-2.396842930E-3
1.492388028E0,-1.504684705E-2,1.624526829E-2,1.864211168E-3
1.494900944E0,-1.611211151E-2,1.837579533E-2,-2.663158812E-4
1.497413861E0,-1.291632000E-2,1.411474124E-2,-5.592633504E-3
1.499926778E0,-9.720529430E-3,1.411474124E-2,-7.723160554E-3
1.502439747E0,-9.720529430E-3,1.411474124E-2,-7.723160554E-3
1.504952663E0,-1.185105648E-2,1.518000476E-2,-6.657897029E-3
1.507465580E0,-1.078579295E-2,1.518000476E-2,-6.657897029E-3
1.509978549E0,-1.185105648E-2,1.944105886E-2,-6.657897029E-3
1.512491465E0,-1.185105648E-2,2.050632238E-2,-3.462106455E-3
1.515004382E0,-1.078579295E-2,1.944105886E-2,-5.592633504E-3
1.517517299E0,-1.078579295E-2,1.944105886E-2,-3.462106455E-3
1.520030267E0,-1.185105648E-2,2.157158591E-2,-1.331579406E-3
1.522543184E0,-1.291632000E-2,2.157158591E-2,-3.462106455E-3
1.525056101E0,-1.611211151E-2,1.624526829E-2,-3.462106455E-3
1.527569069E0,-1.824263856E-2,1.624526829E-2,-2.663158812E-4
1.530081986E0,-1.717737503E-2,1.411474124E-2,-2.663158812E-4
1.532594903E0,-2.037316561E-2,1.304947771E-2,-2.396842930E-3
1.535107819E0,-2.356895618E-2,8.788423613E-3,-5.592633504E-3
1.537620788E0,-2.356895618E-2,8.788423613E-3,-4.527369980E-3
1.540133705E0,-2.356895618E-2,1.411474124E-2,-2.396842930E-3
1.542646622E0,-2.889527380E-2,1.624526829E-2,-1.331579406E-3
1.545159590E0,-2.996053733E-2,1.518000476E-2,-2.663158812E-4
1.547672507E0,-2.676474676E-2,1.624526829E-2,-1.331579406E-3
1.550185424E0,-2.996053733E-2,1.731053181E-2,2.929474693E-3
1.552698392E0,-2.996053733E-2,1.837579533E-2,2.929474693E-3
1.555211309E0,-2.783001028E-2,1.518000476E-2,1.864211168E-3
1.557724226E0,-2.783001028E-2,1.304947771E-2,3.994738217E-3
1.560237142E0,-2.676474676E-2,1.198421419E-2,5.060001742E-3
1.562750111E0,-2.463421971E-2,1.411474124E-2,5.060001742E-3
1.565263028E0,-2.143842913E-2,1.198421419E-2,2.929474693E-3
1.567775944E0,-2.143842913E-2,6.657897029E-3,5.060001742E-3
1.570288913E0,-1.717737503E-2,1.304947771E-2,6.125265267E-3
1.572801830E0,-1.504684705E-2,1.411474124E-2,7.190528791E-3
1.575314747E0,-1.291632000E-2,1.411474124E-2,6.125265267E-3
1.577827663E0,-1.078579295E-2,1.411474124E-2,8.255792782E-3
1.580340632E0,-9.720529430E-3,1.518000476E-2,6.125265267E-3
1.582853549E0,-8.655265905E-3,1.198421419E-2,5.060001742E-3
1.585366465E0,-5.459475331E-3,1.304947771E-2,7.190528791E-3
1.587879434E0,-6.524738856E-3,1.198421419E-2,6.125265267E-3
1.590392351E0,-6.524738856E-3,1.091895066E-2,6.125265267E-3
1.592905267E0,-6.524738856E-3,1.091895066E-2,2.929474693E-3
1.595418236E0,-5.459475331E-3,4.527369980E-3,3.994738217E-3
1.597931153E0,-6.524738856E-3,3.462106455E-3,3.994738217E-3
1.600444069E0,-5.459475331E-3,7.723160554E-3,7.989476435E-4
1.602956986E0,-7.590002380E-3,5.592633504E-3,7.989476435E-4
1.605469955E0,-1.078579295E-2,3.462106455E-3,-4.527369980E-3
1.607982872E0,-1.078579295E-2,1.331579406E-3,-2.396842930E-3
1.610495788E0,-1.078579295E-2,2.663158812E-4,-3.462106455E-3
1.613008757E0,-1.398158353E-2,2.396842930E-3,-4.527369980E-3
1.615521674E0,-1.291632000E-2,1.331579406E-3,-4.527369980E-3
1.618034590E0,-1.398158353E-2,2.396842930E-3,-5.592633504E-3
1.620547507E0,-1.504684705E-2,5.592633504E-3,-8.788423613E-3
1.623060476E0,-1.611211151E-2,6.657897029E-3,-8.788423613E-3
1.625573392E0,-1.504684705E-2,3.462106455E-3,-9.853687137E-3
1.628086309E0,-1.185105648E-2,7.723160554E-3,-8.788423613E-3
1.630599278E0,-9.720529430E-3,8.788423613E-3,-4.527369980E-3
1.633112194E0,-1.078579295E-2,9.853687137E-3,-2.396842930E-3
1.635625111E0,-7.590002380E-3,8.788423613E-3,-6.657897029E-3
1.638138028E0,-5.459475331E-3,1.304947771E-2,-6.657897029E-3
1.640650997E0,-1.331579406E-4,1.304947771E-2,-5.592633504E-3
1.643163913E0,-1.331579406E-4,1.731053181E-2,-2.396842930E-3
1.645676830E0,1.997369109E-3,1.624526829E-2,-2.396842930E-3
1.648189799E0,9.454214014E-3,1.304947771E-2,-5.592633504E-3
1.650702715E0,1.158474106E-2,7.723160554E-3,-5.592633504E-3
1.653215632E0,7.323686965E-3,8.788423613E-3,-2.396842930E-3
1.655728601E0,9.454214014E-3,6.657897029E-3,-3.462106455E-3
1.658241517E0,1.051947754E-2,4.527369980E-3,-2.396842930E-3
1.660754434E0,9.454214014E-3,1.331579406E-3,-1.331579406E-3
1.663267351E0,7.323686965E-3,-7.989476435E-4,-2.396842930E-3
1.665780319E0,8.388950489E-3,-5.060001742E-3,-3.462106455E-3
1.668293236E0,1.051947754E-2,-6.125265267E-3,-2.663158812E-4
1.670806153E0,1.051947754E-2,-6.125265267E-3,-2.663158812E-4
1.673319122E0,1.051947754E-2,-8.255792782E-3,7.989476435E-4
1.675832038E0,1.051947754E-2,-1.145158336E-2,7.989476435E-4
1.678344955E0,8.388950489E-3,-1.358211040E-2,3.994738217E-3
1.680857872E0,8.388950489E-3,-1.038631983E-2,2.929474693E-3
1.683370840E0,6.258423440E-3,-9.321056306E-3,-1.331579406E-3
1.685883757E0,6.258423440E-3,-6.125265267E-3,-2.663158812E-4
1.688396674E0,5.193159916E-3,-1.864211168E-3,3.994738217E-3
1.690909642E0,3.062632633E-3,2.663158812E-4,3.994738217E-3
1.693422559E0,4.127896391E-3,1.331579406E-3,1.864211168E-3
1.695935476E0,1.997369109E-3,3.462106455E-3,1.864211168E-3
1.698448444E0,-1.198421465E-3,3.462106455E-3,2.929474693E-3
1.700961361E0,-3.328948515E-3,5.592633504E-3,5.060001742E-3
1.703474278E0,-5.459475331E-3,4.527369980E-3,3.994738217E-3
1.705987194E0,-2.263684990E-3,2.663158812E-4,5.060001742E-3
1.708500163E0,-1.198421465E-3,1.331579406E-3,7.190528791E-3
1.711013080E0,-1.331579406E-4,2.396842930E-3,7.190528791E-3
1.713525997E0,-1.331579406E-4,-7.989476435E-4,7.190528791E-3
1.716038965E0,-1.331579406E-4,2.663158812E-4,5.060001742E-3
1.718551882E0,9.321055841E-4,-1.864211168E-3,8.255792782E-3
1.721064799E0,-1.198421465E-3,-2.929474693E-3,1.038631983E-2
1.723577715E0,3.062632633E-3,2.663158812E-4,8.255792782E-3
1.726090684E0,5.193159916E-3,-2.929474693E-3,1.038631983E-2
1.728603601E0,6.258423440E-3,-2.929474693E-3,1.251684688E-2
1.731116517E0,4.127896391E-3,-7.989476435E-4,1.251684688E-2
1.733629486E0,1.997369109E-3,-1.864211168E-3,1.251684688E-2
1.736142403E0,4.127896391E-3,-7.989476435E-4,1.251684688E-2
1.738655319E0,4.127896391E-3,-2.929474693E-3,1.358211040E-2
1.741168236E0,3.062632633E-3,-6.125265267E-3,1.571263745E-2
1.743681205E0,3.062632633E-3,-6.125265267E-3,1.251684688E-2
1.746194122E0,5.193159916E-3,-6.125265267E-3,1.464737393E-2
1.748707038E0,3.062632633E-3,-7.190528791E-3,1.358211040E-2
1.751220007E0,1.997369109E-3,-1.251684688E-2,1.358211040E-2
1.753732924E0,9.321055841E-4,-1.145158336E-2,1.464737393E-2
1.756245840E0,3.062632633E-3,-1.358211040E-2,1.571263745E-2
1.758758809E0,3.062632633E-3,-1.464737393E-2,1.251684688E-2
1.761271726E0,6.258423440E-3,-1.464737393E-2,1.358211040E-2
1.763784642E0,6.258423440E-3,-1.571263745E-2,1.571263745E-2
1.766297559E0,7.323686965E-3,-1.571263745E-2,1.677790098E-2
1.768810528E0,7.323686965E-3,-1.677790098E-2,1.464737393E-2
1.771323444E0,9.454214014E-3,-1.677790098E-2,1.571263745E-2
1.773836361E0,1.371526811E-2,-1.358211040E-2,1.677790098E-2
1.776349330E0,1.158474106E-2,-1.145158336E-2,1.677790098E-2
1.778862247E0,9.454214014E-3,-1.358211040E-2,1.784316450E-2
1.781375163E0,1.371526811E-2,-7.190528791E-3,1.571263745E-2
1.783888080E0,1.478053164E-2,-9.321056306E-3,1.784316450E-2
1.786401049E0,1.691105776E-2,-9.321056306E-3,1.677790098E-2
1.788913965E0,1.691105776E-2,-9.321056306E-3,1.677790098E-2
1.791426882E0,1.584579423E-2,-7.190528791E-3,1.464737393E-2
1.793939851E0,1.584579423E-2,-6.125265267E-3,1.358211040E-2
1.796452767E0,1.691105776E-2,-1.864211168E-3,1.358211040E-2
1.798965684E0,1.584579423E-2,-7.989476435E-4,1.251684688E-2
1.801478653E0,1.797632128E-2,2.663158812E-4,1.251684688E-2
1.803991569E0,1.904158480E-2,3.462106455E-3,1.038631983E-2
1.806504486E0,2.010684833E-2,6.657897029E-3,5.060001742E-3
1.809017403E0,2.330263890E-2,9.853687137E-3,5.060001742E-3
1.811530372E0,2.436790243E-2,1.518000476E-2,1.864211168E-3
1.814043288E0,2.330263890E-2,1.518000476E-2,7.989476435E-4
1.816556205E0,2.649842948E-2,1.518000476E-2,-2.396842930E-3
1.819069174E0,2.649842948E-2,1.731053181E-2,-6.657897029E-3
1.821582090E0,2.862895653E-2,1.944105886E-2,-8.788423613E-3
1.824095007E0,3.075948358E-2,2.050632238E-2,-1.304947771E-2
1.826607924E0,2.969422005E-2,2.157158591E-2,-1.411474124E-2
1.829120892E0,3.075948358E-2,2.157158591E-2,-1.411474124E-2
1.831633809E0,3.075948358E-2,2.157158591E-2,-1.944105886E-2
1.834146726E0,3.182474896E-2,1.944105886E-2,-1.944105886E-2
1.836659694E0,3.289001063E-2,1.837579533E-2,-2.050632238E-2
1.839172611E0,3.075948358E-2,1.837579533E-2,-2.157158591E-2
1.841685528E0,3.289001063E-2,1.731053181E-2,-2.370211296E-2
1.844198444E0,3.075948358E-2,1.411474124E-2,-2.263684943E-2
1.846711413E0,2.969422005E-2,1.091895066E-2,-2.157158591E-2
1.849224330E0,2.862895653E-2,1.091895066E-2,-2.583264001E-2
1.851737247E0,2.543316595E-2,7.723160554E-3,-2.263684943E-2
1.854250215E0,2.756369300E-2,5.592633504E-3,-1.944105886E-2
1.856763132E0,2.756369300E-2,1.331579406E-3,-1.944105886E-2
1.859276049E0,2.330263890E-2,2.663158812E-4,-1.731053181E-2
1.861789017E0,2.010684833E-2,-2.929474693E-3,-2.050632238E-2
1.864301934E0,2.010684833E-2,-5.060001742E-3,-1.944105886E-2
1.866814851E0,2.223737538E-2,-6.125265267E-3,-1.731053181E-2
1.869327767E0,1.797632128E-2,-6.125265267E-3,-1.518000476E-2
1.871840736E0,1.691105776E-2,-8.255792782E-3,-1.624526829E-2
1.874353653E0,1.584579423E-2,-9.321056306E-3,-1.624526829E-2
1.876866569E0,1.371526811E-2,-5.060001742E-3,-1.304947771E-2
1.879379538E0,1.371526811E-2,-5.060001742E-3,-1.411474124E-2
1.881892455E0,1.265000459E-2,-6.125265267E-3,-8.788423613E-3
