"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.267203264E2,6.928921938E-1,8.983044885E-3,7.496051311E0
1.267228393E2,6.401916146E-1,6.587565690E-2,7.500842094E0
1.267253522E2,5.928809643E-1,1.185761914E-1,7.514616013E0
1.267278651E2,6.120447516E-1,1.233671457E-1,7.614627361E0
1.267303780E2,5.785080791E-1,1.808586270E-1,7.705056667E0
1.267328909E2,5.737171173E-1,2.239772379E-1,7.781113148E0
1.267354038E2,5.880900025E-1,2.575139403E-1,7.818841934E0
1.267379168E2,5.737171173E-1,2.904517651E-1,7.870943546E0
1.267404297E2,5.785080791E-1,3.239884675E-1,7.947000027E0
1.267429425E2,5.449713469E-1,3.671070933E-1,8.070965767E0
1.267454555E2,5.497623086E-1,4.485533535E-1,8.132649422E0
1.267479684E2,5.401803851E-1,4.102256894E-1,8.189541817E0
1.267504813E2,4.928697050E-1,5.246098042E-1,8.223078728E0
1.267529941E2,4.162144065E-1,6.731294990E-1,8.251225471E0
1.267555071E2,3.443500400E-1,6.108470559E-1,8.293745995E0
1.267580200E2,3.156042993E-1,6.587566137E-1,8.279373169E0
1.267605329E2,2.874574363E-1,7.689486146E-1,8.322491646E0
1.267630458E2,2.251749784E-1,8.450050354E-1,8.246435165E0
1.267655587E2,1.730733216E-1,8.833327293E-1,8.217689514E0
1.267680716E2,1.395366192E-1,9.504061341E-1,8.146423340E0
1.267705845E2,1.012089700E-1,9.695699215E-1,8.151214600E0
1.267730974E2,3.952539712E-2,1.012688518E0,8.127260208E0
1.267756103E2,1.557061076E-2,1.026462555E0,8.108695030E0
1.267781232E2,-1.796608977E-2,1.083954096E0,8.051203728E0
1.267806361E2,-8.384174667E-3,1.098326921E0,7.913463593E0
1.267831490E2,-2.275704592E-2,1.107908845E0,7.837407112E0
1.267856619E2,-3.712991625E-2,1.136654615E0,7.814051151E0
1.267881748E2,-2.754800394E-2,1.160609365E0,7.661938190E0
1.267906877E2,4.431635141E-2,1.122281671E0,7.542763233E0
1.267932007E2,6.767226756E-2,1.088744998E0,7.466706753E0
1.267957135E2,1.012089700E-1,1.088744998E0,7.348130226E0
1.267982264E2,1.587004513E-1,1.074372172E0,7.276865005E0
1.268007394E2,2.203840315E-1,1.022270441E0,7.200808525E0
1.268032523E2,2.826664746E-1,9.935247302E-1,7.196017742E0
1.268057651E2,3.730957806E-1,1.003106594E0,7.148706913E0
1.268082781E2,3.683048189E-1,9.695699215E-1,7.105588436E0
1.268107910E2,4.347793460E-1,9.312422872E-1,7.048695564E0
1.268133039E2,5.258075595E-1,8.306322098E-1,7.077441216E0
1.268158168E2,5.162256360E-1,8.114683628E-1,7.082232475E0
1.268183297E2,5.305985212E-1,8.450050354E-1,7.087023258E0
1.268208426E2,5.922820568E-1,7.833214998E-1,7.105588436E0
1.268233555E2,5.731182694E-1,7.689486146E-1,7.139124870E0
1.268258684E2,5.683273077E-1,7.354119420E-1,7.200808525E0
1.268283813E2,5.683273077E-1,7.258300185E-1,7.262492180E0
1.268308942E2,5.539544225E-1,6.922932863E-1,7.252910137E0
1.268334071E2,5.258075595E-1,6.875023246E-1,7.257700920E0
1.268359200E2,5.258075595E-1,7.354119420E-1,7.310401440E0
1.268384329E2,5.539544225E-1,6.683385372E-1,7.362503529E0
1.268409458E2,5.539544225E-1,6.779204011E-1,7.376876354E0
1.268434587E2,5.258075595E-1,7.066661716E-1,7.448141575E0
1.268459716E2,5.449713469E-1,7.114571333E-1,7.642774105E0
1.268484846E2,6.162368655E-1,7.018752098E-1,7.799678326E0
1.268509974E2,6.641464233E-1,6.635475755E-1,7.913463593E0
1.268535103E2,6.922932863E-1,6.875023246E-1,8.108695030E0
1.268560233E2,6.970842481E-1,6.539656520E-1,8.293745995E0
1.268585362E2,6.875023246E-1,6.252198815E-1,8.450649261E0
1.268610490E2,6.497735381E-1,6.683385372E-1,8.640491486E0
1.268635620E2,6.114459038E-1,6.395927668E-1,8.906988144E0
1.268660749E2,6.449825764E-1,6.443837285E-1,9.092039108E0
1.268685878E2,6.306097507E-1,6.827113628E-1,9.301044464E0
1.268711007E2,6.258187890E-1,6.875023246E-1,9.457947731E0
1.268736136E2,6.258187890E-1,7.449938059E-1,9.610060692E0
1.268761265E2,6.306097507E-1,7.306209803E-1,9.776546478E0
1.268786394E2,6.641464233E-1,7.162480950E-1,9.895122528E0
1.268811523E2,6.641464233E-1,7.402028441E-1,9.975970268E0
1.268836652E2,6.779204011E-1,7.833214998E-1,1.010412884E1
1.268861781E2,6.779204011E-1,7.402028441E-1,1.011371040E1
1.268886910E2,6.779204011E-1,7.210390568E-1,1.013766479E1
1.268912039E2,7.258300185E-1,6.443837285E-1,1.019455814E1
1.268937168E2,7.970954776E-1,6.300108433E-1,1.033708858E1
1.268962297E2,8.833327293E-1,6.156379580E-1,1.035146141E1
1.268987426E2,9.402253032E-1,5.347905755E-1,1.035625267E1
1.269012556E2,9.593891501E-1,4.964629412E-1,1.033229828E1
1.269037684E2,1.040835381E0,4.198076129E-1,1.037481785E1
1.269062813E2,1.031253457E0,3.006325662E-1,1.039877224E1
1.269087943E2,1.102519035E0,2.048134208E-1,1.045087433E1
1.269113072E2,1.173784494E0,1.664857566E-1,1.037960815E1
1.269138200E2,1.226485014E0,8.084739745E-2,1.031792450E1
1.269163330E2,1.250439763E0,6.647452712E-2,1.032750702E1
1.269188459E2,1.240857840E0,-5.988696357E-4,1.034187984E1
1.269213588E2,1.255230784E0,-3.892652690E-2,1.036104393E1
1.269238717E2,1.245648861E0,-1.006100997E-1,1.025145054E1
1.269263846E2,1.216903090E0,-1.868473291E-1,1.027540493E1
1.269288975E2,1.192948341E0,-2.060111612E-1,1.032271576E1
1.269314104E2,1.164801478E0,-2.155930698E-1,1.028019619E1
1.269339233E2,1.207321167E0,-2.251749784E-1,1.031313419E1
1.269364362E2,1.173784494E0,-2.155930698E-1,1.045087433E1
1.269389491E2,1.145637631E0,-2.347569019E-1,1.050357437E1
1.269414620E2,1.168993473E0,-2.251749784E-1,1.053651237E1
1.269439749E2,1.178575397E0,-2.682935894E-1,1.057483959E1
1.269464878E2,1.164801478E0,-2.826664746E-1,1.062215042E1
1.269490008E2,1.164801478E0,-2.826664746E-1,1.064610577E1
1.269515138E2,1.221694112E0,-3.539319634E-1,1.072216225E1
1.269540268E2,1.216903090E0,-3.635138571E-1,1.086948395E1
1.269565397E2,1.168993473E0,-4.114234447E-1,1.096410561E1
1.269590527E2,1.168993473E0,-4.114234447E-1,1.101680565E1
1.269615657E2,1.168993473E0,-4.497511089E-1,1.124437618E1
1.269640786E2,1.202530265E0,-4.737058878E-1,1.144919014E1
1.269665916E2,1.283976555E0,-4.689149261E-1,1.160130215E1
1.269691046E2,1.231275916E0,-5.593442321E-1,1.173425198E1
1.269716175E2,1.226485014E0,-5.689261556E-1,1.190972042E1
1.269741305E2,1.245648861E0,-6.024628282E-1,1.205225182E1
1.269766435E2,1.269603610E0,-6.072537899E-1,1.220915508E1
1.269791564E2,1.283976555E0,-6.551634073E-1,1.242774296E1
1.269816694E2,1.245648861E0,-6.982820034E-1,1.254631901E1
1.269841824E2,1.269603610E0,-7.222367525E-1,1.260381031E1
1.269866953E2,1.374405861E0,-7.503836751E-1,1.272238636E1
1.269892083E2,1.426507473E0,-7.551746368E-1,1.283197975E1
1.269917213E2,1.450462222E0,-7.647565007E-1,1.290324497E1
1.269942343E2,1.536699533E0,-7.935022712E-1,1.294097424E1
1.269967473E2,1.603173971E0,-7.887113094E-1,1.297930145E1
1.269992602E2,1.598383069E0,-8.174570799E-1,1.302182102E1
1.270017732E2,1.603173971E0,-8.653666377E-1,1.303619385E1
1.270042862E2,1.564846396E0,-8.174570799E-1,1.289845467E1
1.270067991E2,1.512744665E0,-8.270389438E-1,1.285054493E1
1.270093121E2,1.474417090E0,-8.797395229E-1,1.279365158E1
1.270118251E2,1.360032916E0,-8.893213868E-1,1.270322227E1
1.270143381E2,1.245648861E0,-8.749485612E-1,1.257027340E1
1.270168510E2,1.207321167E0,-8.845304251E-1,1.239001369E1
1.270193640E2,1.068982244E0,-8.509937525E-1,1.221394634E1
1.270218770E2,9.545981884E-1,-8.078751564E-1,1.207141495E1
1.270243899E2,8.737508059E-1,-8.366208673E-1,1.189055634E1
1.270269029E2,7.833214998E-1,-7.408017516E-1,1.165340424E1
1.270294159E2,7.162480950E-1,-6.791181564E-1,1.151087284E1
1.270319288E2,6.497735381E-1,-5.880900025E-1,1.128270435E1
1.270344418E2,5.353894830E-1,-5.449713469E-1,1.118269253E1
1.270369548E2,4.018415213E-1,-4.497511089E-1,1.100243282E1
1.270394677E2,3.060223758E-1,-3.347681165E-1,1.082157421E1
1.270419807E2,1.868473291E-1,-2.203840315E-1,1.070299816E1
1.270444937E2,3.952539712E-2,-1.533106267E-1,1.061256886E1
1.270470066E2,-1.083954051E-1,-5.329939723E-2,1.047482872E1
1.270495196E2,-2.179885507E-1,1.000112295E-1,1.040835381E1
1.270520326E2,-3.138076961E-1,1.904405504E-1,1.037960815E1
1.270545456E2,-3.898641467E-1,2.479320318E-1,1.034667110E1
1.270570585E2,-4.755024910E-1,2.670958638E-1,1.039877224E1
1.270595715E2,-5.090391636E-1,3.197963834E-1,1.053651237E1
1.270620845E2,-6.234232783E-1,3.006325662E-1,1.075510025E1
1.270645975E2,-7.521802783E-1,3.629150093E-1,1.076947308E1
1.270671105E2,-8.240446448E-1,3.862709105E-1,1.077426338E1
1.270696234E2,-7.665531635E-1,3.581240475E-1,1.079342747E1
1.270721364E2,-7.186435461E-1,3.485421240E-1,1.079342747E1
1.270746494E2,-5.473668575E-1,3.814799488E-1,1.085511112E1
1.270771623E2,-4.138189256E-1,2.814687192E-1,1.093595886E1
1.270796753E2,-2.802709937E-1,2.575139403E-1,1.096889591E1
1.270821883E2,-3.233896196E-2,3.150054216E-1,1.109705448E1
1.270847012E2,2.155930698E-1,2.862596810E-1,1.141086197E1
1.270872142E2,4.539431930E-1,1.904405504E-1,1.171987915E1
1.270897272E2,6.731294990E-1,3.293782845E-2,1.208099747E1
1.270922401E2,9.689710736E-1,-2.060111612E-1,1.235647678E1
1.270947531E2,1.264812708E0,-3.778867424E-1,1.275113201E1
1.270972661E2,1.498371840E0,-5.449713469E-1,1.313560677E1
1.270997790E2,1.727140069E0,-7.839203477E-1,1.360152721E1
1.271022920E2,1.979863048E0,-9.701688290E-1,1.395785427E1
1.271048050E2,2.179885387E0,-1.147434235E0,1.425249863E1
1.271073180E2,2.432608366E0,-1.319309831E0,1.453756046E1
1.271098309E2,2.642811775E0,-1.495976329E0,1.474656582E1
1.271123439E2,2.833252192E0,-1.667851925E0,1.490826035E1
1.271148569E2,3.024291754E0,-1.706179619E0,1.501725483E1
1.271173698E2,3.238687038E0,-1.821162581E0,1.504121017E1
1.271198828E2,3.367444038E0,-1.921173811E0,1.496036243E1
1.271223958E2,3.481827974E0,-1.993038177E0,1.502204609E1
1.271249088E2,3.629748821E0,-2.036156654E0,1.493221569E1
1.271274218E2,3.677059650E0,-2.083467484E0,1.478489399E1
1.271299347E2,3.662686586E0,-2.145749807E0,1.466092777E1
1.271324477E2,3.677059650E0,-2.150540829E0,1.453276920E1
1.271349607E2,3.681850433E0,-2.212823391E0,1.438544750E1
1.271374736E2,3.657895803E0,-2.212823391E0,1.415248680E1
1.271399866E2,3.577048302E0,-2.160122871E0,1.392910862E1
1.271424996E2,3.477037191E0,-2.073885441E0,1.363446522E1
1.271450125E2,3.367444038E0,-2.007411003E0,1.337335777E1
1.271475255E2,3.219523191E0,-1.930755734E0,1.311704159E1
1.271500385E2,3.105139017E0,-1.882846117E0,1.282239819E1
1.271525514E2,2.890743732E0,-1.792416811E0,1.259901905E1
1.271550644E2,2.709286213E0,-1.615151405E0,1.237084961E1
1.271575774E2,2.518845797E0,-1.519931078E0,1.212351704E1
1.271600903E2,2.299060583E0,-1.357637405E0,1.183366394E1
1.271626033E2,2.118201971E0,-1.185163021E0,1.162465858E1
1.271651163E2,1.970281124E0,-1.085151792E0,1.133959675E1
1.271676293E2,1.717558146E0,-1.022869349E0,1.116352844E1
1.271701422E2,1.522326589E0,-8.941123486E-1,1.092158508E1
1.271726552E2,1.364823937E0,-7.982932329E-1,1.070299816E1
1.271751682E2,1.188157320E0,-7.030729651E-1,1.053651237E1
1.271776811E2,1.054609418E0,-6.312085986E-1,1.039398098E1
1.271801941E2,8.929146528E-1,-5.210165977E-1,1.020893097E1
1.271827071E2,7.641576529E-1,-4.353782237E-1,1.001848984E1
1.271852200E2,6.497735381E-1,-3.539319634E-1,9.880749702E0
1.271877331E2,5.731182694E-1,-2.587116957E-1,9.743010521E0
1.271902460E2,4.922708273E-1,-1.724744588E-1,9.595687866E0
1.271927590E2,4.114234447E-1,-1.197739244E-1,9.429202080E0
1.271952720E2,3.443500400E-1,-9.581914544E-2,9.248942375E0
1.271977849E2,3.012314141E-1,-8.623722941E-2,9.035145760E0
1.272002979E2,2.682935894E-1,-5.329939723E-2,8.902196884E0
1.272028109E2,2.155930698E-1,2.335591614E-2,8.816558838E0
1.272053238E2,1.772654057E-1,2.335591614E-2,8.716547966E0
1.272078368E2,1.155818403E-1,2.335591614E-2,8.602762222E0
1.272103498E2,1.299547106E-1,4.192087334E-3,8.445858002E0
1.272128627E2,7.725418359E-2,4.192087334E-3,8.412322044E0
1.272153757E2,9.641800821E-2,-1.018078346E-2,8.388965607E0
1.272178887E2,7.725418359E-2,-4.371748492E-2,8.350638390E0
1.272204016E2,5.809035525E-2,-5.329939723E-2,8.312909126E0
1.272229146E2,5.988696590E-3,-1.006100997E-1,8.308118820E0
1.272254276E2,-8.384174667E-3,-8.623722941E-2,8.269790649E0
1.272279406E2,-2.275704592E-2,-1.676834971E-1,8.331474304E0
1.272304535E2,-5.629374459E-2,-1.101920158E-1,8.288954735E0
1.272329665E2,-7.066661865E-2,-1.101920158E-1,8.350638390E0
1.272354795E2,-1.083954051E-1,-1.101920158E-1,8.369802475E0
1.272379924E2,-1.515140235E-1,-1.245648861E-1,8.345847130E0
1.272405054E2,-1.850507110E-1,-1.245648861E-1,8.327281952E0
1.272430184E2,-1.946326345E-1,-9.102818370E-2,8.322491646E0
1.272455313E2,-1.515140235E-1,-1.245648861E-1,8.365011215E0
1.272480443E2,-1.850507110E-1,-8.144626766E-2,8.384175301E0
1.272505573E2,-1.419321001E-1,-4.850843921E-2,8.388965607E0
1.272530703E2,-1.706778407E-1,-5.809035525E-2,8.417112350E0
1.272555833E2,-1.275592297E-1,-1.497174054E-2,8.445858002E0
1.272580962E2,-1.036044434E-1,4.251974449E-2,8.512332916E0
1.272606092E2,-1.227682754E-1,8.563835919E-2,8.564435005E0
1.272631222E2,-1.036044434E-1,5.689261481E-2,8.593180656E0
1.272656351E2,-5.150279030E-2,2.335591614E-2,8.593180656E0
1.272681481E2,-4.192087427E-2,5.689261481E-2,8.702175140E0
1.272706611E2,5.988696590E-3,5.689261481E-2,8.763857841E0
1.272731740E2,9.641800821E-2,3.772878647E-2,8.830931664E0
1.272756870E2,1.059999242E-1,1.377400197E-2,8.883033752E0
1.272782000E2,1.539094895E-1,-1.976269856E-2,8.939926147E0
1.272807130E2,2.108021080E-1,-3.413556889E-2,8.996818542E0
1.272832259E2,2.778755128E-1,-5.988696357E-4,9.054309845E0
1.272857389E2,3.347681165E-1,-8.144626766E-2,9.087247849E0
1.272882519E2,3.922595978E-1,-1.101920158E-1,9.087247849E0
1.272907648E2,3.922595978E-1,-9.581914544E-2,9.120784760E0
1.272932778E2,4.443612695E-1,-1.245648861E-1,9.015982628E0
1.272957908E2,4.874798954E-1,-1.149829701E-1,9.025564194E0
1.272983037E2,5.491634607E-1,-1.293558478E-1,8.987236977E0
1.273008167E2,6.306097507E-1,-1.676834971E-1,8.892615318E0
1.273033297E2,6.875023246E-1,-1.964292377E-1,8.697383881E0
1.273058426E2,7.258300185E-1,-1.772654057E-1,8.593180656E0
1.273083556E2,7.354119420E-1,-2.299659401E-1,8.507541656E0
1.273108686E2,7.641576529E-1,-2.587116957E-1,8.341055870E0
1.273133815E2,8.258412480E-1,-2.491297722E-1,8.184152603E0
1.273158946E2,8.737508059E-1,-3.108133376E-1,8.027847290E0
1.273184075E2,9.354343414E-1,-3.251862228E-1,7.827825069E0
1.273209205E2,1.007298708E0,-2.730845511E-1,7.728412628E0
1.273234335E2,1.016880631E0,-3.347681165E-1,7.500243187E0
1.273259464E2,1.073773265E0,-3.108133376E-1,7.381667137E0
1.273284594E2,1.078564167E0,-2.772766352E-1,7.319384575E0
1.273309724E2,1.107309937E0,-2.964404821E-1,7.158288956E0
1.273334853E2,1.107309937E0,-2.916495204E-1,7.019949913E0
1.273359983E2,1.159411669E0,-2.916495204E-1,6.896582603E0
1.273385113E2,1.168993473E0,-2.635026276E-1,6.801961422E0
1.273410243E2,1.269603610E0,-2.251749784E-1,6.697159290E0
1.273435372E2,1.274394631E0,-2.587116957E-1,6.521091461E0
1.273460502E2,1.255230784E0,-2.443388104E-1,6.426470280E0
1.273485632E2,1.274394631E0,-2.395478487E-1,6.383351326E0
1.273510761E2,1.297750473E0,-2.587116957E-1,6.283938885E0
1.273535891E2,1.283377647E0,-2.155930698E-1,6.245611668E0
1.273561021E2,1.316914320E0,-1.772654057E-1,6.164763927E0
1.273586150E2,1.292959571E0,-1.341467947E-1,6.093498707E0
1.273611280E2,1.283377647E0,-1.293558478E-1,6.122244358E0
1.273636410E2,1.278586626E0,-5.749148503E-2,6.031815052E0
1.273661539E2,1.216903090E0,-2.455365472E-2,6.007860184E0
1.273686669E2,1.207321167E0,4.251974449E-2,5.994086266E0
1.273711799E2,1.159411669E0,9.522027522E-2,6.007860184E0
1.273736928E2,1.102519035E0,1.383388788E-1,5.998877048E0
1.273762058E2,1.078564167E0,2.048134208E-1,5.960549355E0
1.273787188E2,1.054609418E0,2.431410700E-1,5.851555347E0
1.273812318E2,1.083355188E0,2.766777575E-1,5.874911308E0
1.273837448E2,1.030654669E0,3.581240475E-1,5.827600479E0
1.273862577E2,9.881349206E-1,3.910618722E-1,5.894074917E0
1.273887707E2,1.035445571E0,4.533443153E-1,5.941385746E0
1.273912837E2,1.025863647E0,5.060448647E-1,5.946176529E0
1.273937966E2,9.881349206E-1,4.820900559E-1,6.003069401E0
1.273963096E2,9.737620354E-1,5.012539029E-1,6.041397095E0
1.273988226E2,9.689710736E-1,5.539544225E-1,6.079125881E0
1.274013356E2,9.881349206E-1,5.347905755E-1,6.150391102E0
1.274038485E2,9.641801119E-1,5.252086520E-1,6.212673664E0
1.274063615E2,9.114795923E-1,5.922820568E-1,6.288730145E0
1.274088745E2,8.689598441E-1,6.156379580E-1,6.336040974E0
1.274113874E2,8.785417676E-1,6.114459038E-1,6.321667671E0
1.274139004E2,8.497959971E-1,6.348018050E-1,6.373769760E0
1.274164134E2,8.737508059E-1,6.587566137E-1,6.436051846E0
1.274189263E2,8.210502863E-1,7.641576529E-1,6.464199066E0
1.274214393E2,8.258412480E-1,7.833214998E-1,6.464199066E0
1.274239523E2,8.641688824E-1,7.593666911E-1,6.502526283E0
1.274264652E2,9.162705541E-1,8.264400959E-1,6.507317543E0
1.274289782E2,8.833327293E-1,7.976943254E-1,6.511509418E0
1.274314912E2,9.018976688E-1,8.497959971E-1,6.569001198E0
1.274340041E2,9.210615158E-1,8.881236911E-1,6.635475636E0
1.274365171E2,8.881236911E-1,8.881236911E-1,6.730096817E0
1.274390301E2,8.929146528E-1,9.360332489E-1,6.768424511E0
1.274415431E2,8.497959971E-1,9.408242106E-1,6.830108166E0
1.274440561E2,8.306322098E-1,9.887337685E-1,6.934910297E0
1.274465690E2,8.402140737E-1,9.935247302E-1,7.015757561E0
1.274490820E2,8.066774011E-1,9.647789598E-1,7.096006393E0
1.274515949E2,7.923045158E-1,1.031852365E0,7.238537312E0
1.274541078E2,7.970954776E-1,1.083954096E0,7.362503529E0
1.274566208E2,7.593666911E-1,1.074372172E0,7.471497536E0
1.274591337E2,7.162480950E-1,1.107908845E0,7.595463753E0
1.274616467E2,6.491746902E-1,1.141445518E0,7.770932198E0
1.274641596E2,6.354007125E-1,1.232473731E0,7.894299507E0
1.274666726E2,6.258187890E-1,1.213309884E0,8.036830902E0
1.274691856E2,6.114459038E-1,1.261219501E0,8.222479820E0
1.274716985E2,6.258187890E-1,1.266010404E0,8.441067696E0
1.274742114E2,6.306097507E-1,1.289366364E0,8.588389397E0
1.274767244E2,6.258187890E-1,1.313321114E0,8.811767578E0
1.274792373E2,5.922820568E-1,1.237264633E0,9.030355453E0
1.274817503E2,6.401916146E-1,1.227682710E0,9.196242332E0
1.274842632E2,6.401916146E-1,1.251637578E0,9.414829254E0
1.274867762E2,6.875023246E-1,1.275592327E0,9.647789955E0
1.274892891E2,6.827113628E-1,1.232473731E0,9.814275742E0
1.274918021E2,6.922932863E-1,1.203727961E0,9.999326706E0
1.274943150E2,7.114571333E-1,1.218100786E0,1.019455814E1
1.274968280E2,7.114571333E-1,1.222891808E0,1.031792450E1
1.274993409E2,6.922932863E-1,1.170191288E0,1.052693081E1
1.275018538E2,7.497847676E-1,1.131863594E0,1.068383408E1
1.275043668E2,7.731407285E-1,1.107908845E0,1.082636547E1
1.275068797E2,7.641576529E-1,1.069581151E0,1.100243282E1
1.275093927E2,8.162593246E-1,1.103117824E0,1.116831970E1
1.275119057E2,7.641576529E-1,1.031852365E0,1.124916744E1
1.275144186E2,7.402028441E-1,1.022270441E0,1.133959675E1
1.275169315E2,6.875023246E-1,9.935247302E-1,1.143002605E1
1.275194445E2,7.018752098E-1,9.072874784E-1,1.151087284E1
1.275219574E2,7.593666911E-1,8.168581724E-1,1.156297493E1
1.275244703E2,7.497847676E-1,7.689486146E-1,1.160070324E1
1.275269833E2,7.354119420E-1,7.449938059E-1,1.157255650E1
1.275294963E2,7.402028441E-1,7.018752098E-1,1.164382267E1
1.275320092E2,6.922932863E-1,6.683385372E-1,1.164861298E1
1.275345222E2,6.114459038E-1,6.683385372E-1,1.170550632E1
1.275370351E2,6.114459038E-1,6.875023246E-1,1.164861298E1
1.275395481E2,5.299996138E-1,5.970730186E-1,1.165340424E1
1.275420610E2,5.162256360E-1,5.635363460E-1,1.161986732E1
1.275445739E2,4.108245671E-1,5.539544225E-1,1.155339336E1
1.275470869E2,3.491410017E-1,5.587453842E-1,1.154860210E1
1.275495998E2,2.724856734E-1,5.252086520E-1,1.149170971E1
1.275521128E2,2.108021080E-1,5.060448647E-1,1.141565323E1
1.275546257E2,1.676834971E-1,5.204176903E-1,1.137732506E1
1.275571387E2,1.395366192E-1,4.581352770E-1,1.142044353E1
1.275596516E2,1.012089700E-1,4.293895364E-1,1.146296406E1
1.275621646E2,5.809035525E-2,3.677059710E-1,1.148212719E1
1.275646775E2,3.413556889E-2,3.677059710E-1,1.155339336E1
1.275671905E2,5.988696590E-3,3.102144599E-1,1.159112167E1
1.275697034E2,-3.593217814E-3,3.341692686E-1,1.167675972E1
1.275722164E2,-2.754800394E-2,2.814687192E-1,1.169592381E1
1.275747293E2,-4.192087427E-2,2.623049021E-1,1.175281620E1
1.275772423E2,-4.192087427E-2,2.191862911E-1,1.184324551E1
1.275797552E2,-4.671183228E-2,1.904405504E-1,1.193367481E1
1.275822682E2,-4.671183228E-2,1.335479319E-1,1.208099747E1
1.275847811E2,-4.192087427E-2,1.000112295E-1,1.211872578E1
1.275872940E2,-3.593217814E-3,-5.389826838E-3,1.221873760E1
1.275898070E2,1.077965368E-2,-7.186435908E-2,1.233252239E1
1.275923199E2,3.892652690E-2,-1.868473291E-1,1.244211578E1
1.275948329E2,7.246322930E-2,-2.491297722E-1,1.250858974E1
1.275973458E2,1.676834971E-1,-3.347681165E-1,1.252775383E1
1.275998588E2,2.203840315E-1,-3.970505595E-1,1.258464622E1
1.276023717E2,2.587116957E-1,-4.689149261E-1,1.258943748E1
1.276048847E2,2.635026276E-1,-4.784968495E-1,1.262716579E1
1.276073976E2,3.108133376E-1,-5.449713469E-1,1.259901905E1
1.276099106E2,3.539319634E-1,-5.737171173E-1,1.250379944E1
1.276124235E2,3.874686658E-1,-6.120447516E-1,1.233731365E1
1.276149364E2,3.683048189E-1,-6.599543095E-1,1.214268112E1
1.276174494E2,3.251862228E-1,-7.216379046E-1,1.199535847E1
1.276199624E2,2.772766352E-1,-7.503836751E-1,1.188576603E1
1.276224753E2,1.676834971E-1,-8.078751564E-1,1.171029663E1
1.276249883E2,8.683609962E-2,-8.701575994E-1,1.157255650E1
1.276275012E2,3.413556889E-2,-9.228581190E-1,1.144379997E1
1.276300141E2,-4.671183228E-2,-9.701688290E-1,1.124916744E1
1.276325271E2,-8.024853468E-2,-9.462140203E-1,1.114496422E1
1.276350400E2,-1.515140235E-1,-9.749597907E-1,1.105932522E1
1.276375530E2,-2.185874134E-1,-9.270501733E-1,1.087367630E1
1.276400659E2,-2.281693369E-1,-8.893213868E-1,1.076468182E1
1.276425789E2,-2.563162148E-1,-8.797395229E-1,1.057903194E1
1.276450918E2,-3.473443985E-1,-7.455927134E-1,1.038919067E1
1.276476048E2,-3.898641467E-1,-6.695362329E-1,1.021312237E1
1.276501177E2,-4.898753762E-1,-5.785080791E-1,1.005202675E1
1.276526307E2,-5.042482615E-1,-5.353894830E-1,9.880749702E0
1.276551436E2,-5.138301253E-1,-4.641239643E-1,9.790320396E0
1.276576565E2,-4.138189256E-1,-4.922708273E-1,9.714263916E0
1.276601695E2,-4.898753762E-1,-4.874798954E-1,9.823857307E0
1.276626824E2,-8.192536831E-1,-2.724856734E-1,9.704682350E0
1.276651954E2,-8.857281804E-1,-1.724744588E-1,9.543586731E0
1.276677084E2,-8.953101039E-1,-1.054010540E-1,9.433993340E0
1.276702213E2,-9.288467765E-1,6.647452712E-2,9.191451073E0
1.276727343E2,-9.809484482E-1,8.084739745E-2,9.039937019E0
1.276752472E2,-1.004903197E0,1.000112295E-1,8.944716454E0
1.276777601E2,-1.014485121E0,1.622936726E-1,8.968671799E0
1.276802731E2,-9.953213334E-1,1.718755811E-1,9.001609802E0
1.276827860E2,-9.953213334E-1,1.239660159E-1,9.220196724E0
1.276852990E2,-9.671744704E-1,9.522027522E-2,9.401055336E0
1.276878119E2,-9.623835087E-1,1.622936726E-1,9.443574905E0
1.276903249E2,-9.432196617E-1,3.437511623E-1,9.401055336E0
1.276928378E2,-8.569824696E-1,5.587453842E-1,9.590897560E0
1.276953508E2,-7.240334153E-1,6.875023246E-1,9.780738831E0
1.276978637E2,-5.617397428E-1,7.497847676E-1,9.961597443E0
1.277003766E2,-3.898641467E-1,7.402028441E-1,1.025624180E1
1.277028896E2,-1.371411532E-1,7.737395763E-1,1.055567646E1
1.277054025E2,2.455365472E-2,6.443837285E-1,1.094494152E1
1.277079155E2,2.443388104E-1,5.299996138E-1,1.135396957E1
1.277104284E2,4.204064906E-1,3.437511623E-1,1.184803677E1
1.277129414E2,5.922820568E-1,1.287569702E-1,1.233252239E1
1.277154544E2,7.497847676E-1,-2.934461273E-2,1.282179928E1
1.277179673E2,9.402253032E-1,-2.820675969E-1,1.331646538E1
1.277204802E2,1.107309937E0,-5.593442321E-1,1.371052170E1
1.277229932E2,1.273795724E0,-7.647565007E-1,1.405726719E1
1.277255061E2,1.431298375E0,-8.797395229E-1,1.437107468E1
1.277280191E2,1.560055375E0,-1.013287425E0,1.451839638E1
1.277305320E2,1.693603277E0,-1.194744945E0,1.464655495E1
1.277330450E2,1.870269895E0,-1.314518809E0,1.480824947E1
1.277355579E2,1.970281124E0,-1.404948115E0,1.494598961E1
1.277380709E2,2.113410950E0,-1.448066831E0,1.495557117E1
1.277405838E2,2.327806234E0,-1.629524231E0,1.495557117E1
1.277430968E2,2.423026562E0,-1.744507194E0,1.504600048E1
